0.8,2,400
1,274.951,186.149,88.8018,11,10.7993
2,275.1048,188.9102,86.1946,13,28.6929
3,276.5884,185.9054,90.6830,13,38.8505
4,275.6462,189.4245,86.2217,13,47.1755
5,282.9736,203.3359,79.6377,13,58.4174
6,276.4766,191.3245,85.1521,13,69.4412
7,278.8357,195.1280,83.7077,13,89.5432
8,276.3205,194.9027,81.4178,13,99.8647
9,274.5572,188.7292,85.8280,13,112.8244
10,277.6905,192.3006,85.3899,14,119.2199
11,277.2742,192.3400,84.9342,14,136.9270
12,275.4737,182.3726,93.1011,14,153.6098
13,332.9278,287.2729,45.6549,14,162.4410
14,282.8004,201.0817,81.7187,14,169.9007
15,272.8280,186.7689,86.0591,14,186.3680
16,276.2134,197.3530,78.8604,13,203.6237
17,274.6062,173.2414,101.3648,13,213.3836
18,273.5107,188.9701,84.5406,13,226.6736
19,275.3462,185.6975,89.6487,13,235.7916
20,275.5017,188.3764,87.1253,13,246.5999
21,273.5116,194.0184,79.4932,13,268.7381
22,273.2709,183.7724,89.4985,13,284.6607
23,275.6803,188.8674,86.8129,13,293.8970
24,275.0956,194.4674,80.6282,13,305.9813
25,276.6786,197.5363,79.1423,13,325.4549
26,335.6530,280.1978,55.4552,13,332.9641
27,276.2238,191.6358,84.5880,13,347.8043
28,275.8383,186.8438,88.9945,13,355.3519
29,273.0656,197.7518,75.3138,13,368.3184
30,273.7943,188.4760,85.3183,13,394.3507
31,280.5085,200.3524,80.1561,13,407.9418
32,278.7795,196.3998,82.3797,13,415.9744
33,273.0603,185.7530,87.3073,13,432.6721
34,339.7630,287.1708,52.5922,13,440.4277
35,273.8831,191.6027,82.2804,13,449.0829
36,275.4252,190.1276,85.2976,13,456.4819
37,273.1450,177.9694,95.1756,13,464.5837
38,279.7485,202.6141,77.1344,13,477.2811
39,272.0927,179.1764,92.9163,13,492.6113
40,274.2942,195.4764,78.8178,15,510.7065
41,329.0662,279.8301,49.2361,15,529.2044
42,276.9359,194.4137,82.5222,15,545.0671
43,275.3888,182.0324,93.3564,15,557.1297
44,272.4563,189.4535,83.0028,15,575.0204
45,276.8846,202.2662,74.6184,15,582.3340
46,278.8365,205.1437,73.6928,15,588.6941
47,340.0921,297.9805,42.1116,15,599.0603
48,275.1705,194.2014,80.9691,15,614.3688
49,333.5183,284.9003,48.6180,15,626.5820
50,281.5851,197.9915,83.5936,15,637.2388
51,280.4297,202.0034,78.4263,15,648.3316
52,275.9734,196.0509,79.9225,15,669.5660
53,273.9212,182.2267,91.6945,15,689.8198
54,275.9699,191.7206,84.2493,15,701.6691
55,274.6930,190.7125,83.9805,15,720.4883
56,278.2974,193.6749,84.6225,15,728.7498
57,274.8664,194.3385,80.5279,15,746.4309
58,274.3268,199.4247,74.9021,15,756.8556
59,273.5936,201.4265,72.1671,15,777.0784
60,340.1883,276.1490,64.0393,15,800.3539
61,273.2464,190.9043,82.3421,15,811.4241
62,278.2800,195.7488,82.5312,15,818.3415
63,275.8496,186.4133,89.4363,15,849.2943
64,279.2396,202.8022,76.4374,15,866.1797
65,276.3055,183.7585,92.5470,15,882.3587
66,330.8089,284.1407,46.6682,15,896.0758
67,274.3520,188.8674,85.4846,15,905.7736
68,273.6844,189.2679,84.4165,15,933.2683
69,275.1381,196.1795,78.9586,15,969.0291
70,277.7531,193.9642,83.7889,15,986.3756
71,275.0449,197.2307,77.8142,15,996.3696
72,279.4589,193.0200,86.4389,15,1006.1787
73,275.1350,190.2873,84.8477,15,1026.1225
74,273.9125,195.1340,78.7785,15,1045.1394
75,274.5776,184.7490,89.8286,15,1054.6918
76,347.4939,296.0440,51.4499,15,1073.4507
77,275.5542,184.6257,90.9285,15,1090.1143
78,274.3425,191.8347,82.5078,15,1103.9840
79,275.1713,194.8172,80.3541,15,1112.4067
80,334.6131,281.3365,53.2766,15,1125.5829
81,275.3795,185.3220,90.0575,15,1133.7622
82,277.7268,196.9353,80.7915,15,1146.4658
83,274.3771,186.0007,88.3764,15,1152.8254
84,272.6688,188.9066,83.7622,15,1161.3784
85,275.6652,193.0012,82.6640,15,1173.1596
86,274.4594,201.1876,73.2718,15,1188.3744
87,274.1409,188.9914,85.1495,15,1197.1659
88,272.2916,192.0328,80.2588,15,1210.0147
89,278.1848,193.5472,84.6376,15,1227.0222
90,334.3903,281.5078,52.8825,15,1246.6842
91,276.3391,196.6959,79.6432,15,1255.2839
92,275.1124,185.9393,89.1731,15,1261.6917
93,344.7257,292.1819,52.5438,15,1269.1809
94,276.7341,189.2613,87.4728,15,1283.2018
95,337.3753,286.3370,51.0383,15,1294.7308
96,277.4693,191.5058,85.9635,15,1311.6015
97,276.4285,199.6027,76.8258,15,1321.9845
98,271.8312,194.4303,77.4009,15,1339.2306
99,275.7998,191.0856,84.7142,14,1365.5361
100,279.0616,192.2084,86.8532,14,1372.6883
101,337.0659,287.8367,49.2292,14,1387.9194
102,273.4446,182.3780,91.0666,14,1403.6718
103,276.9710,192.7981,84.1729,14,1418.9713
104,280.7355,196.7862,83.9493,14,1427.5551
105,340.3189,291.8085,48.5104,14,1435.7745
106,274.1227,173.6885,100.4342,14,1443.0949
107,274.7074,191.0473,83.6601,14,1452.7742
108,274.7601,191.9789,82.7812,14,1469.0780
109,285.1810,207.7962,77.3848,14,1480.8958
110,272.5998,189.8060,82.7938,14,1507.7276
111,276.9367,202.0953,74.8414,14,1527.0464
112,333.1541,283.2534,49.9007,14,1543.9762
113,275.9700,197.1147,78.8553,14,1556.8066
114,279.9524,195.4061,84.5463,14,1568.2361
115,277.2559,193.6559,83.6000,14,1586.1225
116,279.4808,207.4701,72.0107,14,1597.4383
117,334.6401,290.0988,44.5413,14,1611.3395
118,331.2387,282.5592,48.6795,14,1618.6646
119,275.5422,188.0207,87.5215,14,1632.7290
120,276.4589,195.3875,81.0714,14,1643.5892
121,273.6091,197.2358,76.3733,14,1655.8271
122,282.7547,207.2708,75.4839,14,1664.6913
123,277.5779,193.9443,83.6336,14,1670.1574
124,274.3832,192.7311,81.6521,14,1688.6059
125,333.2868,279.4860,53.8008,14,1695.9400
126,273.6559,187.4494,86.2065,14,1718.3997
127,278.5008,199.6873,78.8135,14,1734.6097
128,334.0222,288.6859,45.3363,14,1745.1045
129,271.7741,183.0173,88.7568,14,1753.2121
130,275.9559,192.3349,83.6210,14,1765.4809
131,279.4347,203.2359,76.1988,14,1778.8408
132,274.2757,186.5796,87.6961,14,1796.2446
133,279.7687,190.5590,89.2097,14,1800.3233
Best value,271.7741,183.0173,88.7568,14,129,1753.2121,133,0
Clustering configuration: 
 Partition 0 (159): [ 1 2 3 4 5 6 7 8 10 11 13 16 17 18 19 20 21 25 26 28 29 31 33 34 35 38 40 41 44 47 48 49 50 51 52 53 54 60 64 65 66 67 71 72 76 77 78 80 81 82 84 86 87 88 90 92 95 99 100 101 102 103 104 105 106 107 108 110 112 116 117 118 121 122 126 127 128 129 130 131 132 134 135 138 141 142 144 147 149 150 153 154 156 157 158 159 160 161 163 165 167 168 169 170 172 173 175 176 178 179 181 182 184 185 186 187 188 190 192 195 196 197 198 200 201 202 205 206 207 209 210 213 214 216 217 218 220 221 222 223 225 226 228 229 230 231 232 239 240 242 244 245 246 247 249 250 252 253 254 ] 
 Partition 1 (12): [ 42 59 69 79 96 113 133 155 171 177 180 204 ] 
 Partition 2 (8): [ 36 74 94 136 151 215 233 235 ] 
 Partition 3 (9): [ 22 24 27 32 57 109 191 194 248 ] 
 Partition 4 (10): [ 9 56 61 70 97 143 227 236 237 255 ] 
 Partition 5 (7): [ 39 83 125 137 162 183 212 ] 
 Partition 6 (10): [ 14 30 43 45 55 73 123 166 189 203 ] 
 Partition 7 (5): [ 15 23 37 124 140 ] 
 Partition 8 (6): [ 58 63 119 120 139 219 ] 
 Partition 9 (9): [ 12 62 68 85 89 146 164 211 238 ] 
 Partition 10 (10): [ 0 75 93 111 145 148 208 234 241 243 ] 
 Partition 11 (4): [ 115 174 193 224 ] 
 Partition 12 (4): [ 46 91 98 199 ] 
 Partition 13 (3): [ 114 152 251 ] 
