0.8,2,400
0.0046,49.0000,49.0000,0.0000,16,1,11
0.0050,48.0000,48.0000,0.0000,15,1,12
0.0053,47.0000,46.0000,1.0000,14,1,13
0.0064,46.0000,45.0000,1.0000,13,1,19
0.0071,45.0000,44.0000,1.0000,13,1,31
0.0076,44.0000,43.0000,1.0000,12,1,40
0.0078,42.0000,41.0000,1.0000,11,1,43
0.0079,41.0000,40.0000,1.0000,10,1,46
0.0081,39.0000,38.0000,1.0000,10,1,49
0.0087,38.0000,37.0000,1.0000,10,1,65
0.0093,37.0000,36.0000,1.0000,10,1,81
0.0101,36.0000,36.0000,0.0000,10,1,104
0.0104,33.0000,33.0000,0.0000,10,1,111
0.0106,32.0000,32.0000,0.0000,9,1,114
0.0115,31.0000,31.0000,0.0000,9,1,137
0.0140,30.0000,30.0000,0.0000,9,1,210
0.0142,29.0000,28.0000,1.0000,8,1,213
0.0146,28.0000,28.0000,0.0000,8,1,222
0.0151,26.0000,26.0000,0.0000,8,1,235
0.0153,25.0000,24.0000,1.0000,7,1,238
0.0155,23.0000,22.0000,1.0000,6,1,242
0.0178,22.0000,21.0000,1.0000,5,1,309
0.0179,21.0000,21.0000,0.0000,5,1,311
0.3018,19.0000,19.0000,0.0000,5,2,4865
1.4873,18.0000,17.0000,1.0000,4,6,23326
259.5348,18.0000,17.0000,1.0000,4,407,2097409
