1,1,400
6.4722,16152.0000,5609.0000,10543.0000,188,1,0
11.6923,16142.0000,5787.0000,10355.0000,172,2,0
16.8455,16126.0000,6023.0000,10103.0000,193,3,0
43.0233,16125.0000,5671.0000,10454.0000,175,8,0
64.5871,16109.0000,6186.0000,9923.0000,189,12,0
82.5580,16107.0000,6083.0000,10024.0000,192,15,0
164.7109,16103.0000,6099.0000,10004.0000,183,31,0
318.0203,16100.0000,6200.0000,9900.0000,194,60,0
698.6120,16094.0000,6192.0000,9902.0000,171,133,0
787.4524,16089.0000,6209.0000,9880.0000,167,150,0
1860.5440,16087.0000,6110.0000,9977.0000,197,353,0
1056.0546,16087.0000,6110.0000,9977.0000,197,402,0
