0.8,2,400
0.0021,185.0000,176.0000,9.0000,171,1,219
0.0027,178.0000,168.0000,10.0000,171,1,834
0.0031,170.0000,161.0000,9.0000,171,1,1250
0.0034,156.0000,154.0000,2.0000,171,1,1604
0.0042,149.0000,147.0000,2.0000,171,1,2469
0.0044,144.0000,143.0000,1.0000,171,1,2610
0.0052,139.0000,137.0000,2.0000,171,1,3496
0.0060,120.0000,118.0000,2.0000,171,1,4388
0.0076,114.0000,113.0000,1.0000,171,1,6172
0.0095,106.0000,105.0000,1.0000,171,1,8223
0.0112,97.0000,95.0000,2.0000,171,1,10022
0.0196,89.0000,86.0000,3.0000,172,2,19120
0.0198,87.0000,79.0000,8.0000,172,2,19284
0.0205,62.0000,53.0000,9.0000,172,2,20202
4.5049,62.0000,53.0000,9.0000,172,403,4294692
