0.8,1,400
0.0018,199.0000,199.0000,0.0000,171,1,62
0.0021,197.0000,197.0000,0.0000,171,1,471
0.0022,192.0000,192.0000,0.0000,171,1,490
0.0023,175.0000,175.0000,0.0000,171,1,616
0.0023,170.0000,169.0000,1.0000,171,1,625
0.0025,164.0000,164.0000,0.0000,171,1,844
0.0025,160.0000,160.0000,0.0000,171,1,854
0.0030,159.0000,159.0000,0.0000,171,1,1505
0.0034,150.0000,150.0000,0.0000,171,1,1885
0.0039,148.0000,148.0000,0.0000,171,1,2305
0.0047,132.0000,132.0000,0.0000,171,1,3191
0.0047,127.0000,124.0000,3.0000,171,1,3247
0.0051,119.0000,116.0000,3.0000,171,1,3766
0.0055,104.0000,93.0000,11.0000,171,1,4173
0.0072,97.0000,95.0000,2.0000,171,1,6429
0.0146,88.0000,70.0000,18.0000,171,2,15670
0.0150,69.0000,51.0000,18.0000,171,2,16180
0.0163,62.0000,53.0000,9.0000,171,2,17808
4.2286,62.0000,53.0000,9.0000,171,403,4227148
