0.8,2,400
0.0029,15.0000,2.0000,13.0000,10,1,27
0.0035,12.0000,1.0000,11.0000,10,1,72
0.0035,11.0000,1.0000,10.0000,10,1,73
0.0037,10.0000,1.0000,9.0000,11,1,93
0.0044,9.0000,0.0000,9.0000,11,1,149
0.0053,8.0000,0.0000,8.0000,11,1,214
0.0053,7.0000,0.0000,7.0000,11,1,215
0.0064,6.0000,0.0000,6.0000,12,1,303
0.0069,5.0000,0.0000,5.0000,13,1,339
0.0095,4.0000,0.0000,4.0000,13,1,488
0.0128,3.0000,0.0000,3.0000,13,1,686
0.0148,2.0000,0.0000,2.0000,14,1,816
683.8884,2.0000,0.0000,2.0000,14,402,17299350
