0.8,2,400
0.0017,3098.0000,36.0000,3062.0000,9,1,1
0.0030,2998.0000,72.0000,2926.0000,9,1,19
0.0048,2900.0000,240.0000,2660.0000,9,1,40
0.0051,2888.0000,240.0000,2648.0000,9,1,43
0.0052,2734.0000,240.0000,2494.0000,9,1,44
0.0083,2610.0000,224.0000,2386.0000,9,2,60
0.0119,1932.0000,322.0000,1610.0000,9,2,109
0.0122,1908.0000,322.0000,1586.0000,9,2,114
0.0263,1888.0000,532.0000,1356.0000,9,2,669
0.0267,1872.0000,532.0000,1340.0000,9,2,674
0.0267,1652.0000,532.0000,1120.0000,9,2,675
0.0499,1488.0000,36.0000,1452.0000,9,3,1848
0.0500,908.0000,36.0000,872.0000,9,3,1849
0.0545,870.0000,112.0000,758.0000,9,3,1918
0.0568,678.0000,166.0000,512.0000,9,3,1951
0.0712,666.0000,112.0000,554.0000,9,3,2492
0.5168,644.0000,82.0000,562.0000,9,21,20755
0.5171,590.0000,28.0000,562.0000,9,21,20760
0.5483,536.0000,44.0000,492.0000,9,22,22219
0.5638,528.0000,28.0000,500.0000,9,22,22473
0.7276,492.0000,138.0000,354.0000,9,27,26853
0.7277,426.0000,28.0000,398.0000,9,27,26855
1.7635,386.0000,16.0000,370.0000,9,70,60150
12.7222,386.0000,16.0000,370.0000,9,471,468361
