Global time spent: 1.64017
I(P) = 88
Clustering configuration: 
 Partition 0 (11): [ 4 12 17 21 22 25 26 30 33 34 39 ] 
 Partition 1 (19): [ 0 1 2 3 5 7 8 10 13 14 15 16 19 24 27 29 31 35 38 ] 
 Partition 2 (8): [ 6 9 11 20 23 28 36 37 ] 
 Partition 3 (2): [ 18 32 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,1
1,1,0
2,1,0
3,2,0
4,1,1
5,2,0
6,3,0
7,0,0
8,2,0
9,2,0
10,3,0
11,3,0
12,2,2
13,1,0
14,1,1
15,1,2
16,4,1
17,1,1
18,2,0
19,1,1
20,1,0
21,1,0
22,3,0
23,2,1
24,2,0
25,1,0
26,1,1
27,0,1
28,3,0
29,0,2
30,1,2
31,3,1
32,0,0
33,1,2
34,2,1
35,2,1
36,3,1
37,1,0
38,3,0
39,2,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,0
1,1,0
2,0,1
3,1,1
4,0,0
5,0,1
6,2,0
7,4,0
8,0,0
9,2,0
10,3,1
11,2,1
12,3,0
13,0,2
14,1,2
15,1,1
16,4,0
17,2,3
18,2,0
19,1,0
20,0,0
21,0,1
22,2,2
23,4,0
24,3,1
25,2,0
26,2,1
27,2,1
28,2,0
29,1,0
30,2,1
31,1,0
32,4,0
33,3,2
34,2,0
35,1,0
36,2,0
37,1,1
38,0,0
39,2,0

