Global time spent: 3.27761
I(P) = 68
Clustering configuration: 
 Partition 0 (25): [ 0 5 6 7 12 14 16 28 30 32 39 48 49 50 60 64 65 73 76 79 83 88 91 94 95 ] 
 Partition 1 (22): [ 9 11 15 20 24 25 31 41 43 58 59 62 66 70 71 72 78 81 84 85 86 99 ] 
 Partition 2 (17): [ 8 13 18 19 22 29 34 36 38 45 46 47 55 56 74 80 98 ] 
 Partition 3 (13): [ 2 27 35 37 51 57 61 63 69 82 90 96 97 ] 
 Partition 4 (9): [ 10 21 23 33 40 44 52 54 93 ] 
 Partition 5 (1): [ 67 ] 
 Partition 6 (1): [ 92 ] 
 Partition 7 (2): [ 4 26 ] 
 Partition 8 (1): [ 42 ] 
 Partition 9 (3): [ 17 53 89 ] 
 Partition 10 (2): [ 1 87 ] 
 Partition 11 (1): [ 3 ] 
 Partition 12 (1): [ 68 ] 
 Partition 13 (1): [ 75 ] 
 Partition 14 (1): [ 77 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,0,0
2,1,0
3,1,0
4,1,0
5,2,0
6,0,0
7,0,0
8,1,0
9,1,0
10,0,0
11,1,0
12,0,0
13,0,1
14,0,0
15,0,0
16,0,0
17,0,0
18,1,0
19,1,0
20,0,0
21,0,1
22,1,0
23,0,0
24,0,0
25,0,0
26,1,0
27,0,0
28,0,0
29,1,0
30,1,0
31,1,1
32,0,0
33,1,0
34,0,0
35,0,0
36,0,1
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,1,0
43,0,0
44,0,0
45,1,0
46,0,0
47,3,0
48,0,1
49,2,0
50,1,0
51,1,0
52,1,1
53,1,0
54,2,0
55,0,0
56,1,0
57,0,0
58,3,1
59,0,0
60,0,0
61,0,0
62,1,0
63,0,0
64,0,0
65,1,1
66,1,0
67,0,0
68,2,0
69,1,0
70,0,0
71,0,0
72,0,0
73,2,1
74,0,0
75,0,0
76,1,1
77,1,0
78,0,0
79,1,0
80,0,0
81,1,0
82,1,0
83,0,1
84,0,0
85,0,1
86,0,0
87,1,0
88,1,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,1,1
96,1,0
97,1,0
98,1,0
99,1,1
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,0,0
2,1,0
3,1,0
4,1,0
5,2,0
6,0,0
7,0,0
8,1,0
9,1,0
10,0,0
11,1,0
12,0,0
13,0,1
14,0,0
15,0,0
16,0,0
17,0,0
18,1,0
19,1,0
20,0,0
21,0,1
22,1,0
23,0,0
24,0,0
25,0,0
26,1,0
27,0,0
28,0,0
29,1,0
30,1,0
31,1,1
32,0,0
33,1,0
34,0,0
35,0,0
36,0,1
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,1,0
43,0,0
44,0,0
45,1,0
46,0,0
47,3,0
48,0,1
49,2,0
50,1,0
51,1,0
52,1,1
53,1,0
54,2,0
55,0,0
56,1,0
57,0,0
58,3,1
59,0,0
60,0,0
61,0,0
62,1,0
63,0,0
64,0,0
65,1,1
66,1,0
67,0,0
68,2,0
69,1,0
70,0,0
71,0,0
72,0,0
73,2,1
74,0,0
75,0,0
76,1,1
77,1,0
78,0,0
79,1,0
80,0,0
81,1,0
82,1,0
83,0,1
84,0,0
85,0,1
86,0,0
87,1,0
88,1,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,1,1
96,1,0
97,1,0
98,1,0
99,1,1

Cluster contribution to imbalance analysis (cluster-cluster matrix):
6, 2, 5, 2, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
2, 4, 3, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
5, 3, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 

