0.8,2,400
1,4,4,0,2,0.0006
2,4.0000,4.0000,0.0000,2,0.0009
3,4.0000,4.0000,0.0000,2,0.0013
4,2.0000,0.0000,2.0000,2,0.0018
5,4.0000,4.0000,0.0000,2,0.0022
6,4.0000,4.0000,0.0000,2,0.0026
7,2.0000,0.0000,2.0000,2,0.0031
8,4.0000,4.0000,0.0000,2,0.0035
9,6.0000,0.0000,6.0000,2,0.0041
10,10.0000,8.0000,2.0000,2,0.0043
11,2.0000,0.0000,2.0000,2,0.0047
12,4.0000,4.0000,0.0000,2,0.0052
13,4.0000,2.0000,2.0000,2,0.0062
14,6.0000,4.0000,2.0000,2,0.0065
15,4.0000,4.0000,0.0000,2,0.0069
16,0.0000,0.0000,0.0000,2,0.0081
Best value,0.0000,0.0000,0.0000,3,16,0.0081,16,0
Clustering configuration: 
 Partition 0 (2): [ 2 7 ] 
 Partition 1 (4): [ 0 4 5 8 ] 
 Partition 2 (3): [ 1 3 6 ] 
