0.8,2,400
0.0003,49.0000,49.0000,0.0000,16,1,1
0.0003,47.0000,47.0000,0.0000,15,1,3
0.0004,46.0000,46.0000,0.0000,14,1,8
0.0004,45.0000,45.0000,0.0000,13,1,11
0.0004,44.0000,44.0000,0.0000,12,1,13
0.0005,43.0000,43.0000,0.0000,12,1,19
0.0005,42.0000,42.0000,0.0000,12,1,29
0.0007,41.0000,41.0000,0.0000,12,1,68
0.0007,40.0000,40.0000,0.0000,11,1,71
0.0007,39.0000,39.0000,0.0000,10,1,73
0.0007,38.0000,38.0000,0.0000,9,1,74
0.0009,36.0000,36.0000,0.0000,8,1,111
0.0009,35.0000,35.0000,0.0000,8,1,116
0.0009,34.0000,34.0000,0.0000,7,1,118
0.0010,33.0000,33.0000,0.0000,7,1,134
0.0010,30.0000,30.0000,0.0000,6,1,139
0.0010,28.0000,28.0000,0.0000,6,1,141
0.0011,25.0000,25.0000,0.0000,6,1,162
0.0012,21.0000,21.0000,0.0000,5,1,208
0.0013,20.0000,19.0000,1.0000,4,1,254
0.0014,19.0000,18.0000,1.0000,4,1,263
7.7384,19.0000,18.0000,1.0000,4,402,2049175
