0.8,2,400
0.0020,67.0000,4.0000,63.0000,9,1,2
0.0022,66.0000,4.0000,62.0000,10,1,11
0.0028,62.0000,4.0000,58.0000,10,1,53
0.0031,60.0000,4.0000,56.0000,10,1,75
0.0036,55.0000,4.0000,51.0000,11,1,105
0.0045,52.0000,4.0000,48.0000,11,1,154
0.0054,50.0000,3.0000,47.0000,11,1,201
0.0066,49.0000,3.0000,46.0000,12,1,267
0.0091,46.0000,1.0000,45.0000,13,1,387
0.0097,42.0000,0.0000,42.0000,13,1,414
0.0118,35.0000,0.0000,35.0000,13,1,507
0.0133,34.0000,0.0000,34.0000,13,1,568
0.0161,33.0000,0.0000,33.0000,14,1,685
0.0208,32.0000,0.0000,32.0000,14,1,863
0.0234,29.0000,1.0000,28.0000,14,1,964
0.0254,28.0000,1.0000,27.0000,14,1,1041
0.0256,27.0000,0.0000,27.0000,15,1,1055
0.0279,26.0000,0.0000,26.0000,15,1,1135
0.0296,25.0000,0.0000,25.0000,16,1,1195
0.0351,23.0000,0.0000,23.0000,16,1,1357
0.0386,21.0000,0.0000,21.0000,17,1,1469
1245.6797,21.0000,0.0000,21.0000,17,402,16071069
