0.8,1,400
0.0020,66.0000,66.0000,0.0000,171,1,2
0.0021,65.0000,65.0000,0.0000,171,1,169
0.0033,61.0000,61.0000,0.0000,171,1,1472
0.0033,54.0000,54.0000,0.0000,171,1,1531
0.0033,52.0000,52.0000,0.0000,171,1,1532
0.0040,51.0000,51.0000,0.0000,171,1,2303
0.0042,48.0000,48.0000,0.0000,171,1,2484
0.0043,44.0000,44.0000,0.0000,171,1,2604
0.0051,42.0000,42.0000,0.0000,171,1,3548
0.0052,41.0000,41.0000,0.0000,171,1,3561
0.0059,37.0000,37.0000,0.0000,171,1,4396
0.0067,34.0000,34.0000,0.0000,171,1,5303
0.0079,33.0000,32.0000,1.0000,171,1,6644
0.0087,21.0000,20.0000,1.0000,171,1,7463
5.1131,21.0000,20.0000,1.0000,171,402,4827214
