0.8,2,400
1,190.93,178.632,12.298,12,32.1227
2,190.4051,176.1979,14.2072,20,56.2979
3,199.4800,185.4108,14.0692,17,88.8021
4,195.4966,182.1389,13.3577,17,125.0500
5,195.2293,183.2012,12.0281,17,146.9880
6,193.9381,183.4224,10.5157,17,176.5969
7,203.8386,185.2961,18.5425,17,187.4401
8,190.7786,177.4145,13.3641,17,223.9519
9,194.6855,176.5749,18.1106,17,251.4882
10,189.4731,176.2597,13.2134,17,302.1029
11,203.9112,187.7016,16.2096,18,323.2630
12,196.4604,182.7566,13.7038,18,362.1609
13,205.3868,190.4411,14.9457,18,380.2347
14,192.8281,176.3576,16.4705,18,409.0193
15,189.0953,174.9051,14.1902,18,433.7517
16,203.0511,192.2836,10.7675,19,483.9086
17,196.2381,185.1604,11.0777,19,513.6047
18,194.1931,180.1763,14.0168,19,547.9991
19,194.4905,179.2235,15.2670,19,566.4193
20,199.6745,186.6078,13.0667,19,603.3861
21,195.9961,187.4797,8.5164,19,629.6274
22,192.3173,182.9559,9.3614,19,661.7264
23,196.0609,183.0892,12.9717,19,711.5383
24,199.4549,183.7679,15.6870,19,746.9362
25,205.3322,189.8815,15.4507,19,764.0337
26,198.2798,184.0118,14.2680,19,787.6142
27,193.8265,182.2182,11.6083,19,814.3002
28,201.3400,186.8818,14.4582,19,836.0922
29,194.8188,184.0624,10.7564,19,863.0467
30,193.1055,183.9473,9.1582,19,898.1675
31,195.5459,182.8619,12.6840,19,921.3818
32,191.1678,183.0312,8.1366,19,947.4252
33,201.8024,193.7678,8.0346,19,969.5612
34,193.6483,180.7937,12.8546,19,991.4020
35,191.0438,178.6778,12.3660,19,1027.0194
36,189.4863,178.0910,11.3953,19,1061.5124
37,195.4985,176.7430,18.7555,19,1086.3186
38,196.0104,182.4188,13.5916,19,1139.8058
39,194.0875,183.1436,10.9439,19,1188.4379
40,193.5282,177.1644,16.3638,19,1223.4326
41,201.3370,180.9706,20.3664,19,1250.6496
42,191.8918,181.6642,10.2276,19,1287.3818
43,193.8611,182.6214,11.2397,19,1330.1468
44,188.3420,179.4892,8.8528,19,1381.7819
45,196.7648,185.7889,10.9759,20,1406.3347
46,192.5179,180.8621,11.6558,20,1430.8231
47,200.3594,188.4059,11.9535,20,1472.1330
48,190.6841,180.4417,10.2424,20,1514.3165
49,192.4118,179.5968,12.8150,20,1549.7725
50,193.0392,182.8680,10.1712,20,1575.7406
51,194.3393,182.4276,11.9117,20,1603.0354
52,199.2630,186.6705,12.5925,20,1637.7675
53,197.7688,182.1922,15.5766,20,1656.3428
54,196.2593,185.6351,10.6242,20,1696.1841
55,195.7440,185.0414,10.7026,20,1717.4552
56,195.1085,184.6609,10.4476,20,1750.7644
57,194.5243,183.3893,11.1350,20,1771.2450
58,197.0809,183.9477,13.1332,20,1800.3405
Best value,188.3420,179.4892,8.8528,20,44,1381.7819,58,0
Clustering configuration: 
 Partition 0 (19): [ 25 44 50 54 88 96 97 100 114 142 144 160 166 177 182 188 202 209 252 ] 
 Partition 1 (15): [ 17 27 40 79 82 89 105 109 115 118 122 155 169 172 187 ] 
 Partition 2 (24): [ 14 19 20 28 57 69 73 83 91 92 133 146 151 153 173 186 214 216 223 224 237 238 244 245 ] 
 Partition 3 (13): [ 1 13 59 74 99 136 161 196 217 230 240 248 254 ] 
 Partition 4 (19): [ 11 71 76 90 102 107 120 141 156 162 167 171 175 184 194 197 215 236 250 ] 
 Partition 5 (15): [ 22 31 53 67 93 111 112 116 123 129 137 138 140 150 204 ] 
 Partition 6 (27): [ 6 21 32 38 48 61 72 80 87 98 110 143 148 157 158 159 164 168 170 174 183 201 203 210 218 227 249 ] 
 Partition 7 (19): [ 0 2 7 12 30 41 45 49 55 58 78 85 104 128 132 147 191 231 251 ] 
 Partition 8 (8): [ 43 66 124 131 152 206 241 246 ] 
 Partition 9 (25): [ 3 10 29 34 56 62 63 65 75 86 94 103 106 117 130 163 178 179 190 192 199 205 207 222 239 ] 
 Partition 10 (12): [ 5 8 51 77 95 108 121 189 200 211 213 255 ] 
 Partition 11 (10): [ 33 68 81 135 139 176 226 232 235 242 ] 
 Partition 12 (12): [ 9 37 39 84 101 165 208 220 221 225 234 253 ] 
 Partition 13 (8): [ 4 23 46 47 64 127 193 212 ] 
 Partition 14 (12): [ 15 18 42 60 119 126 149 180 185 198 233 243 ] 
 Partition 15 (4): [ 70 125 145 247 ] 
 Partition 16 (3): [ 36 195 229 ] 
 Partition 17 (1): [ 228 ] 
 Partition 18 (6): [ 16 24 26 35 52 154 ] 
 Partition 19 (4): [ 113 134 181 219 ] 
