1,1,-1
0.7088,16363.0000,4784.0000,11579.0000,5,1,41485
0.7804,16248.0000,4647.0000,11601.0000,5,1,82970
0.8517,16188.0000,4528.0000,11660.0000,5,1,124455
0.9248,16140.0000,4443.0000,11697.0000,5,1,165940
0.9979,16096.0000,4391.0000,11705.0000,5,1,207425
1.0709,16065.0000,4349.0000,11716.0000,5,1,248910
1.1435,16038.0000,4315.0000,11723.0000,5,1,290395
1.2161,16013.0000,4289.0000,11724.0000,5,1,331880
1.2889,15989.0000,4250.0000,11739.0000,5,1,373365
1.3620,15967.0000,4228.0000,11739.0000,5,1,414850
1.4349,15945.0000,4179.0000,11766.0000,5,1,456335
1.5068,15926.0000,4134.0000,11792.0000,5,1,497820
1.5787,15907.0000,4134.0000,11773.0000,5,1,539305
1.6506,15888.0000,4136.0000,11752.0000,5,1,580790
1.7226,15870.0000,4142.0000,11728.0000,6,1,622275
1.8166,15853.0000,4103.0000,11750.0000,6,1,672057
1.9535,15836.0000,4103.0000,11733.0000,6,1,721839
2.0498,15819.0000,4057.0000,11762.0000,6,1,771621
2.1447,15802.0000,4021.0000,11781.0000,6,1,821403
2.2392,15786.0000,4003.0000,11783.0000,6,1,871185
2.3344,15770.0000,3961.0000,11809.0000,6,1,920967
2.4282,15755.0000,3961.0000,11794.0000,6,1,970749
2.5202,15740.0000,3961.0000,11779.0000,6,1,1020531
2.6131,15725.0000,3961.0000,11764.0000,6,1,1070313
2.7066,15710.0000,3965.0000,11745.0000,6,1,1120095
2.7992,15696.0000,3981.0000,11715.0000,6,1,1169877
2.8915,15682.0000,3992.0000,11690.0000,6,1,1219659
2.9838,15668.0000,3992.0000,11676.0000,6,1,1269441
3.0785,15654.0000,3992.0000,11662.0000,6,1,1319223
3.1711,15640.0000,3950.0000,11690.0000,6,1,1369005
3.2642,15627.0000,3960.0000,11667.0000,6,1,1418787
3.3570,15614.0000,3966.0000,11648.0000,6,1,1468569
3.4507,15601.0000,3953.0000,11648.0000,6,1,1518351
3.5431,15589.0000,3953.0000,11636.0000,6,1,1568133
3.6363,15577.0000,3955.0000,11622.0000,6,1,1617915
3.7292,15565.0000,3933.0000,11632.0000,6,1,1667697
3.8240,15553.0000,3903.0000,11650.0000,6,1,1717479
3.9175,15542.0000,3906.0000,11636.0000,6,1,1767261
4.0093,15530.0000,3881.0000,11649.0000,6,1,1817043
4.1023,15519.0000,3882.0000,11637.0000,6,1,1866825
4.1948,15508.0000,3883.0000,11625.0000,6,1,1916607
4.2894,15497.0000,3883.0000,11614.0000,6,1,1966389
4.3818,15486.0000,3899.0000,11587.0000,6,1,2016171
4.4744,15475.0000,3908.0000,11567.0000,6,1,2065953
4.5676,15464.0000,3897.0000,11567.0000,6,1,2115735
4.6593,15453.0000,3870.0000,11583.0000,6,1,2165517
4.7516,15443.0000,3857.0000,11586.0000,6,1,2215299
4.8455,15433.0000,3826.0000,11607.0000,6,1,2265081
4.9428,15423.0000,3828.0000,11595.0000,6,1,2314863
5.0394,15413.0000,3828.0000,11585.0000,6,1,2364645
5.1337,15403.0000,3828.0000,11575.0000,6,1,2414427
5.2254,15393.0000,3832.0000,11561.0000,6,1,2464209
5.3181,15384.0000,3834.0000,11550.0000,6,1,2513991
5.4120,15375.0000,3837.0000,11538.0000,6,1,2563773
5.5038,15366.0000,3839.0000,11527.0000,6,1,2613555
5.5965,15357.0000,3839.0000,11518.0000,6,1,2663337
5.6899,15348.0000,3829.0000,11519.0000,6,1,2713119
5.7844,15339.0000,3815.0000,11524.0000,6,1,2762901
5.8759,15331.0000,3825.0000,11506.0000,6,1,2812683
5.9680,15323.0000,3875.0000,11448.0000,6,1,2862465
6.0602,15315.0000,3863.0000,11452.0000,6,1,2912247
6.1583,15307.0000,3852.0000,11455.0000,6,1,2962029
6.2513,15299.0000,3853.0000,11446.0000,6,1,3011811
6.3438,15291.0000,3856.0000,11435.0000,6,1,3061593
6.4368,15283.0000,3857.0000,11426.0000,6,1,3111375
6.5297,15275.0000,3858.0000,11417.0000,6,1,3161157
6.6223,15267.0000,3859.0000,11408.0000,6,1,3210939
