0.8,2,400
1,23,19,4,4,0.0003
2,22.0000,13.0000,9.0000,3,0.0003
3,26.0000,12.0000,14.0000,3,0.0002
4,24.0000,15.0000,9.0000,3,0.0003
5,32.0000,13.0000,19.0000,3,0.0003
6,26.0000,20.0000,6.0000,3,0.0003
7,25.0000,22.0000,3.0000,4,0.0003
8,32.0000,16.0000,16.0000,3,0.0002
9,20.0000,9.0000,11.0000,3,0.0002
10,24.0000,16.0000,8.0000,3,0.0002
11,19.0000,13.0000,6.0000,4,0.0003
12,27.0000,15.0000,12.0000,3,0.0003
13,28.0000,17.0000,11.0000,4,0.0003
14,30.0000,22.0000,8.0000,4,0.0002
15,22.0000,20.0000,2.0000,4,0.0003
16,24.0000,15.0000,9.0000,3,0.0003
17,24.0000,15.0000,9.0000,3,0.0005
18,19.0000,15.0000,4.0000,4,0.0003
19,22.0000,18.0000,4.0000,4,0.0004
20,19.0000,13.0000,6.0000,3,0.0003
21,31.0000,16.0000,15.0000,3,0.0003
22,19.0000,15.0000,4.0000,3,0.0003
23,32.0000,19.0000,13.0000,3,0.0003
24,21.0000,18.0000,3.0000,4,0.0003
25,30.0000,26.0000,4.0000,4,0.0003
26,30.0000,14.0000,16.0000,4,0.0003
27,19.0000,18.0000,1.0000,5,0.0003
28,24.0000,15.0000,9.0000,3,0.0003
29,18.0000,10.0000,8.0000,3,0.0003
30,23.0000,19.0000,4.0000,3,0.0003
31,26.0000,14.0000,12.0000,3,0.0003
32,17.0000,10.0000,7.0000,4,0.0003
33,25.0000,20.0000,5.0000,4,0.0003
34,20.0000,13.0000,7.0000,3,0.0003
35,28.0000,13.0000,15.0000,3,0.0003
36,20.0000,13.0000,7.0000,3,0.0003
37,32.0000,28.0000,4.0000,4,0.0003
38,21.0000,13.0000,8.0000,3,0.0003
39,24.0000,23.0000,1.0000,5,0.0003
40,24.0000,19.0000,5.0000,4,0.0003
41,25.0000,18.0000,7.0000,3,0.0003
42,35.0000,21.0000,14.0000,3,0.0003
43,30.0000,9.0000,21.0000,2,0.0002
44,24.0000,16.0000,8.0000,3,0.0003
45,26.0000,16.0000,10.0000,3,0.0003
46,35.0000,26.0000,9.0000,3,0.0003
47,21.0000,15.0000,6.0000,3,0.0003
48,28.0000,18.0000,10.0000,4,0.0003
49,30.0000,16.0000,14.0000,3,0.0003
50,21.0000,17.0000,4.0000,4,0.0003
51,28.0000,17.0000,11.0000,3,0.0003
52,22.0000,16.0000,6.0000,3,0.0003
53,33.0000,21.0000,12.0000,3,0.0003
54,23.0000,16.0000,7.0000,4,0.0002
55,32.0000,17.0000,15.0000,3,0.0003
56,29.0000,17.0000,12.0000,4,0.0003
57,22.0000,18.0000,4.0000,4,0.0003
58,31.0000,20.0000,11.0000,4,0.0003
59,29.0000,14.0000,15.0000,3,0.0002
60,26.0000,14.0000,12.0000,4,0.0003
61,28.0000,19.0000,9.0000,3,0.0003
62,26.0000,12.0000,14.0000,3,0.0003
63,34.0000,18.0000,16.0000,3,0.0003
64,21.0000,15.0000,6.0000,3,0.0003
65,26.0000,23.0000,3.0000,4,0.0003
66,24.0000,15.0000,9.0000,3,0.0003
67,24.0000,21.0000,3.0000,4,0.0003
68,32.0000,21.0000,11.0000,3,0.0003
69,26.0000,16.0000,10.0000,3,0.0003
70,34.0000,18.0000,16.0000,3,0.0003
71,29.0000,26.0000,3.0000,4,0.0003
72,18.0000,13.0000,5.0000,3,0.0003
73,26.0000,12.0000,14.0000,3,0.0002
74,30.0000,15.0000,15.0000,3,0.0003
75,22.0000,18.0000,4.0000,4,0.0003
76,14.0000,13.0000,1.0000,5,0.0003
77,26.0000,15.0000,11.0000,3,0.0003
78,29.0000,22.0000,7.0000,4,0.0003
79,22.0000,13.0000,9.0000,3,0.0003
80,23.0000,21.0000,2.0000,4,0.0003
81,28.0000,15.0000,13.0000,3,0.0002
82,23.0000,17.0000,6.0000,4,0.0003
83,23.0000,15.0000,8.0000,4,0.0003
84,40.0000,23.0000,17.0000,3,0.0003
85,19.0000,13.0000,6.0000,4,0.0003
86,34.0000,23.0000,11.0000,4,0.0003
87,40.0000,23.0000,17.0000,3,0.0003
88,22.0000,14.0000,8.0000,3,0.0003
89,31.0000,24.0000,7.0000,3,0.0003
90,24.0000,22.0000,2.0000,4,0.0003
91,17.0000,15.0000,2.0000,4,0.0003
92,26.0000,18.0000,8.0000,3,0.0003
93,24.0000,15.0000,9.0000,3,0.0003
94,25.0000,13.0000,12.0000,3,0.0003
95,32.0000,22.0000,10.0000,3,0.0003
96,26.0000,19.0000,7.0000,4,0.0003
97,29.0000,16.0000,13.0000,4,0.0003
98,29.0000,20.0000,9.0000,3,0.0003
99,30.0000,14.0000,16.0000,3,0.0003
100,25.0000,18.0000,7.0000,3,0.0003
101,22.0000,19.0000,3.0000,4,0.0003
102,30.0000,17.0000,13.0000,3,0.0002
103,19.0000,13.0000,6.0000,5,0.0003
104,31.0000,22.0000,9.0000,3,0.0003
105,24.0000,16.0000,8.0000,3,0.0003
106,33.0000,25.0000,8.0000,3,0.0002
107,22.0000,14.0000,8.0000,3,0.0003
108,31.0000,26.0000,5.0000,5,0.0003
109,36.0000,20.0000,16.0000,4,0.0003
110,35.0000,19.0000,16.0000,3,0.0003
111,27.0000,15.0000,12.0000,3,0.0003
112,17.0000,10.0000,7.0000,4,0.0003
113,30.0000,16.0000,14.0000,3,0.0003
114,26.0000,16.0000,10.0000,3,0.0003
115,20.0000,19.0000,1.0000,4,0.0003
116,32.0000,22.0000,10.0000,3,0.0002
117,23.0000,21.0000,2.0000,4,0.0003
