1,1,-1
273.6447,64154.0000,20507.0000,43647.0000,11,1,1450108
300.4281,63967.0000,20258.0000,43709.0000,11,1,2900216
327.3598,63837.0000,20261.0000,43576.0000,11,1,4350324
354.5583,63750.0000,20116.0000,43634.0000,11,1,5800432
381.5813,63691.0000,20118.0000,43573.0000,11,1,7250540
408.5953,63635.0000,20205.0000,43430.0000,11,1,8700648
436.1566,63580.0000,20216.0000,43364.0000,11,1,10150756
464.7577,63536.0000,20171.0000,43365.0000,11,1,11600864
493.3812,63492.0000,20121.0000,43371.0000,11,1,13050972
521.9709,63449.0000,19958.0000,43491.0000,11,1,14501080
550.5876,63408.0000,19911.0000,43497.0000,11,1,15951188
579.2040,63367.0000,19843.0000,43524.0000,11,1,17401296
607.8395,63332.0000,19801.0000,43531.0000,11,1,18851404
636.4238,63300.0000,19802.0000,43498.0000,11,1,20301512
665.0913,63269.0000,19770.0000,43499.0000,11,1,21751620
693.6762,63238.0000,19770.0000,43468.0000,11,1,23201728
722.2924,63207.0000,19709.0000,43498.0000,11,1,24651836
750.9223,63176.0000,19309.0000,43867.0000,11,1,26101944
779.5443,63145.0000,19170.0000,43975.0000,11,1,27552052
808.1194,63116.0000,19172.0000,43944.0000,11,1,29002160
836.7092,63087.0000,19143.0000,43944.0000,11,1,30452268
865.4907,63059.0000,19111.0000,43948.0000,11,1,31902376
895.3083,63031.0000,19083.0000,43948.0000,11,1,33352484
923.9706,63004.0000,19074.0000,43930.0000,11,1,34802592
952.6186,62977.0000,19076.0000,43901.0000,11,1,36252700
981.2794,62950.0000,19030.0000,43920.0000,11,1,37702808
1009.8695,62924.0000,19030.0000,43894.0000,11,1,39152916
1038.4814,62898.0000,19000.0000,43898.0000,11,1,40603024
1067.2117,62873.0000,18974.0000,43899.0000,11,1,42053132
1095.8337,62848.0000,18899.0000,43949.0000,11,1,43503240
1125.8194,62825.0000,18873.0000,43952.0000,11,1,44953348
1155.1065,62803.0000,18847.0000,43956.0000,11,1,46403456
1184.2828,62781.0000,18781.0000,44000.0000,11,1,47853564
1213.6845,62759.0000,18780.0000,43979.0000,11,1,49303672
1243.4530,62738.0000,18780.0000,43958.0000,11,1,50753780
1271.9821,62718.0000,18759.0000,43959.0000,11,1,52203888
1300.9455,62699.0000,18737.0000,43962.0000,11,1,53653996
1330.8418,62681.0000,18740.0000,43941.0000,11,1,55104104
1362.8389,62664.0000,18740.0000,43924.0000,11,1,56554212
1397.5425,62647.0000,18722.0000,43925.0000,11,1,58004320
1432.3901,62630.0000,18723.0000,43907.0000,11,1,59454428
1467.6557,62614.0000,18725.0000,43889.0000,11,1,60904536
1503.0496,62598.0000,18725.0000,43873.0000,11,1,62354644
1538.4575,62582.0000,18726.0000,43856.0000,11,1,63804752
1570.1081,62566.0000,18668.0000,43898.0000,11,1,65254860
1601.6999,62550.0000,18647.0000,43903.0000,11,1,66704968
1631.5865,62534.0000,18630.0000,43904.0000,11,1,68155076
1661.3679,62519.0000,18630.0000,43889.0000,11,1,69605184
1691.3986,62504.0000,18630.0000,43874.0000,11,1,71055292
1721.4904,62489.0000,18614.0000,43875.0000,11,1,72505400
1751.5543,62475.0000,18629.0000,43846.0000,11,1,73955508
1781.9658,62461.0000,18628.0000,43833.0000,11,1,75405616
1800.0000,62447.0000,18630.0000,43817.0000,11,1,76265910
1800.0026,62447.0000,18630.0000,43817.0000,11,1,76265910
