Global time spent: 4.37356
I(P) = 785
Clustering configuration: 
 Partition 0 (11): [ 3 11 16 17 19 21 22 23 31 34 46 ] 
 Partition 1 (14): [ 0 1 13 18 29 32 33 35 36 37 39 43 44 48 ] 
 Partition 2 (16): [ 2 4 7 8 10 15 20 25 27 28 30 38 40 41 47 49 ] 
 Partition 3 (7): [ 6 9 12 24 26 42 45 ] 
 Partition 4 (2): [ 5 14 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,8,1
1,10,3
2,12,5
3,11,3
4,16,3
5,18,0
6,19,2
7,14,3
8,11,4
9,18,0
10,9,2
11,9,0
12,10,2
13,16,4
14,18,0
15,5,2
16,15,0
17,14,4
18,13,2
19,10,2
20,15,4
21,20,0
22,13,3
23,9,1
24,11,2
25,11,4
26,13,1
27,11,4
28,11,7
29,12,6
30,11,3
31,14,1
32,4,3
33,13,5
34,19,3
35,16,2
36,10,6
37,14,3
38,13,4
39,14,4
40,11,7
41,14,3
42,15,0
43,16,2
44,18,5
45,20,0
46,13,1
47,14,3
48,12,3
49,9,1
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,18,5
1,9,3
2,12,3
3,10,0
4,13,4
5,13,0
6,12,1
7,14,4
8,13,4
9,11,0
10,9,4
11,11,3
12,18,0
13,13,6
14,19,0
15,11,5
16,14,2
17,14,1
18,13,5
19,13,2
20,16,4
21,12,0
22,13,3
23,17,2
24,15,2
25,11,3
26,17,2
27,12,3
28,12,1
29,12,2
30,8,6
31,9,1
32,9,4
33,12,3
34,15,1
35,12,5
36,19,4
37,20,3
38,15,4
39,14,3
40,13,3
41,9,5
42,19,0
43,11,2
44,13,2
45,16,2
46,12,3
47,9,3
48,11,2
49,9,3

