0.8,2,400
0.0004,196.0000,196.0000,0.0000,16,1,2
0.0004,190.0000,188.0000,2.0000,15,1,6
0.0004,182.0000,180.0000,2.0000,14,1,7
0.0004,174.0000,172.0000,2.0000,13,1,9
0.0004,166.0000,164.0000,2.0000,12,1,10
0.0005,159.0000,157.0000,2.0000,11,1,16
0.0005,156.0000,153.0000,3.0000,10,1,17
0.0005,155.0000,152.0000,3.0000,9,1,18
0.0005,152.0000,143.0000,9.0000,8,1,20
0.0005,151.0000,142.0000,9.0000,8,1,21
0.0006,148.0000,136.0000,12.0000,7,1,25
0.0006,133.0000,122.0000,11.0000,7,1,27
0.0007,127.0000,121.0000,6.0000,7,1,74
0.0009,118.0000,115.0000,3.0000,7,1,114
0.0009,114.0000,109.0000,5.0000,7,1,116
0.0010,110.0000,105.0000,5.0000,6,1,131
0.0010,109.0000,100.0000,9.0000,5,1,145
0.0011,97.0000,92.0000,5.0000,5,1,177
0.0011,93.0000,85.0000,8.0000,5,1,179
0.0385,87.0000,81.0000,6.0000,5,3,9376
0.0386,85.0000,71.0000,14.0000,5,3,9420
0.0386,83.0000,66.0000,17.0000,4,3,9422
0.0387,81.0000,61.0000,20.0000,4,3,9447
6.4680,81.0000,61.0000,20.0000,4,404,1685139
