Global time spent: 4.99262
I(P) = 202
Clustering configuration: 
 Partition 0 (5): [ 7 14 27 30 31 ] 
 Partition 1 (5): [ 4 9 21 24 47 ] 
 Partition 2 (3): [ 39 41 42 ] 
 Partition 3 (4): [ 18 20 29 36 ] 
 Partition 4 (6): [ 6 8 11 17 26 43 ] 
 Partition 5 (5): [ 0 1 2 3 12 ] 
 Partition 6 (3): [ 22 25 44 ] 
 Partition 7 (5): [ 10 13 28 40 49 ] 
 Partition 8 (7): [ 15 32 34 35 37 46 48 ] 
 Partition 9 (1): [ 5 ] 
 Partition 10 (3): [ 23 38 45 ] 
 Partition 11 (3): [ 16 19 33 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,6,0
2,3,0
3,2,1
4,5,0
5,2,0
6,4,2
7,11,0
8,3,2
9,5,0
10,2,1
11,1,0
12,2,0
13,2,0
14,4,0
15,1,2
16,1,0
17,5,1
18,4,0
19,3,0
20,5,0
21,3,1
22,5,0
23,5,0
24,5,0
25,1,1
26,2,0
27,3,1
28,3,1
29,1,0
30,3,1
31,4,0
32,5,0
33,3,0
34,7,1
35,5,0
36,4,1
37,3,2
38,2,0
39,5,1
40,6,0
41,5,0
42,4,0
43,5,0
44,4,0
45,2,0
46,4,0
47,4,2
48,2,0
49,4,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,6,1
1,4,0
2,3,0
3,5,0
4,4,0
5,3,0
6,2,0
7,3,0
8,2,0
9,0,2
10,4,0
11,2,0
12,5,0
13,5,1
14,6,1
15,4,0
16,3,0
17,1,2
18,2,0
19,4,0
20,0,1
21,6,0
22,4,1
23,5,0
24,4,1
25,7,0
26,4,3
27,3,0
28,1,0
29,2,0
30,3,0
31,2,1
32,5,2
33,2,0
34,4,0
35,3,0
36,3,0
37,5,1
38,4,0
39,5,0
40,6,1
41,2,1
42,5,0
43,10,0
44,2,0
45,2,0
46,5,1
47,2,0
48,3,1
49,4,0

