Global time spent: 1.31976
I(P) = 84
Clustering configuration: 
 Partition 0 (21): [ 2 4 9 12 23 24 25 33 37 41 44 50 57 58 62 66 70 71 84 92 99 ] 
 Partition 1 (24): [ 0 1 13 18 20 27 32 40 43 47 49 52 59 61 65 69 75 80 81 87 90 94 95 97 ] 
 Partition 2 (17): [ 7 10 15 19 31 36 38 39 46 55 60 67 72 73 74 78 98 ] 
 Partition 3 (16): [ 5 6 8 16 21 26 45 51 56 64 76 79 82 83 86 93 ] 
 Partition 4 (14): [ 3 14 17 28 30 35 48 53 54 63 85 88 89 91 ] 
 Partition 5 (2): [ 34 42 ] 
 Partition 6 (2): [ 77 96 ] 
 Partition 7 (2): [ 11 29 ] 
 Partition 8 (2): [ 22 68 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,0
1,0,0
2,1,0
3,1,0
4,2,0
5,2,0
6,1,0
7,0,0
8,1,0
9,1,0
10,1,0
11,2,0
12,1,0
13,1,0
14,0,0
15,0,0
16,0,0
17,0,0
18,1,0
19,0,0
20,0,0
21,1,0
22,1,0
23,1,0
24,0,0
25,0,0
26,1,0
27,1,0
28,0,0
29,0,0
30,1,0
31,2,0
32,0,0
33,0,0
34,1,0
35,0,0
36,1,0
37,1,0
38,0,1
39,1,0
40,0,0
41,0,0
42,1,0
43,0,0
44,0,1
45,2,0
46,0,0
47,2,0
48,0,0
49,1,0
50,0,0
51,1,0
52,1,0
53,1,0
54,2,0
55,0,0
56,1,0
57,2,0
58,4,1
59,2,0
60,2,1
61,1,0
62,2,0
63,1,0
64,1,0
65,3,0
66,0,0
67,0,0
68,1,0
69,1,0
70,0,0
71,1,0
72,0,0
73,2,0
74,0,0
75,0,0
76,1,0
77,0,0
78,2,0
79,0,0
80,0,0
81,2,0
82,2,0
83,0,0
84,0,0
85,1,0
86,1,0
87,0,0
88,2,0
89,0,0
90,0,0
91,0,0
92,0,0
93,1,0
94,1,0
95,1,0
96,1,0
97,1,0
98,2,0
99,0,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,0
1,0,0
2,1,0
3,1,0
4,2,0
5,2,0
6,1,0
7,0,0
8,1,0
9,1,0
10,1,0
11,2,0
12,1,0
13,1,0
14,0,0
15,0,0
16,0,0
17,0,0
18,1,0
19,0,0
20,0,0
21,1,0
22,1,0
23,1,0
24,0,0
25,0,0
26,1,0
27,1,0
28,0,0
29,0,0
30,1,0
31,2,0
32,0,0
33,0,0
34,1,0
35,0,0
36,1,0
37,1,0
38,0,1
39,1,0
40,0,0
41,0,0
42,1,0
43,0,0
44,0,1
45,2,0
46,0,0
47,2,0
48,0,0
49,1,0
50,0,0
51,1,0
52,1,0
53,1,0
54,2,0
55,0,0
56,1,0
57,2,0
58,4,1
59,2,0
60,2,1
61,1,0
62,2,0
63,1,0
64,1,0
65,3,0
66,0,0
67,0,0
68,1,0
69,1,0
70,0,0
71,1,0
72,0,0
73,2,0
74,0,0
75,0,0
76,1,0
77,0,0
78,2,0
79,0,0
80,0,0
81,2,0
82,2,0
83,0,0
84,0,0
85,1,0
86,1,0
87,0,0
88,2,0
89,0,0
90,0,0
91,0,0
92,0,0
93,1,0
94,1,0
95,1,0
96,1,0
97,1,0
98,2,0
99,0,0

Cluster contribution to imbalance analysis (cluster-cluster matrix):
2, 5, 3, 4, 1, 1, 1, 1, 0, 
5, 0, 4, 5, 2, 1, 0, 1, 1, 
3, 4, 2, 3, 3, 0, 0, 0, 0, 
4, 5, 3, 0, 3, 0, 0, 0, 1, 
1, 2, 3, 3, 0, 0, 0, 0, 0, 
1, 1, 0, 0, 0, 0, 0, 0, 0, 
1, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, 0, 0, 0, 0, 0, 0, 0, 
0, 1, 0, 1, 0, 0, 0, 0, 0, 

