Global time spent: 24.7321
I(P) = 8118
Clustering configuration: 
 Partition 0 (10): [ 22 40 58 60 72 152 157 212 251 275 ] 
 Partition 1 (13): [ 16 44 57 63 119 134 196 217 247 280 287 291 294 ] 
 Partition 2 (13): [ 21 28 29 51 75 96 97 127 130 140 197 230 263 ] 
 Partition 3 (11): [ 3 41 94 108 115 159 163 201 202 208 211 ] 
 Partition 4 (16): [ 25 27 37 56 80 90 131 158 182 184 226 236 237 248 253 277 ] 
 Partition 5 (12): [ 9 38 39 74 95 109 170 171 178 250 257 265 ] 
 Partition 6 (12): [ 1 4 10 30 31 36 42 81 181 198 224 268 ] 
 Partition 7 (10): [ 13 18 52 143 187 194 276 278 283 295 ] 
 Partition 8 (13): [ 17 24 53 76 93 105 117 132 190 193 195 261 267 ] 
 Partition 9 (8): [ 11 104 142 155 233 238 297 299 ] 
 Partition 10 (16): [ 26 32 43 65 67 71 78 79 92 153 216 255 260 271 285 290 ] 
 Partition 11 (11): [ 2 6 33 77 99 149 165 234 243 266 281 ] 
 Partition 12 (14): [ 12 126 136 137 205 209 213 223 235 252 258 262 289 292 ] 
 Partition 13 (13): [ 23 68 86 91 107 124 162 168 220 242 244 270 272 ] 
 Partition 14 (9): [ 69 103 106 125 176 180 186 256 264 ] 
 Partition 15 (11): [ 14 15 50 100 116 138 172 218 219 227 274 ] 
 Partition 16 (13): [ 20 47 110 112 120 154 173 175 179 204 221 246 269 ] 
 Partition 17 (9): [ 59 61 70 121 210 215 225 273 296 ] 
 Partition 18 (11): [ 34 35 83 89 118 145 191 214 239 241 288 ] 
 Partition 19 (10): [ 8 46 66 102 150 161 206 232 286 293 ] 
 Partition 20 (12): [ 54 55 135 139 141 166 167 188 200 203 207 245 ] 
 Partition 21 (11): [ 48 82 88 129 133 144 156 192 199 254 279 ] 
 Partition 22 (11): [ 0 7 45 64 113 123 160 164 174 229 282 ] 
 Partition 23 (7): [ 19 87 111 177 183 249 259 ] 
 Partition 24 (8): [ 49 73 101 114 122 146 147 169 ] 
 Partition 25 (6): [ 128 151 185 189 228 284 ] 
 Partition 26 (7): [ 5 62 98 148 222 231 240 ] 
 Partition 27 (3): [ 84 85 298 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,33,0
1,17,1
2,29,1
3,28,0
4,27,2
5,24,0
6,26,1
7,26,0
8,28,0
9,30,1
10,17,1
11,29,0
12,28,1
13,25,0
14,35,1
15,28,0
16,17,1
17,26,1
18,30,0
19,20,0
20,26,1
21,31,1
22,31,2
23,18,2
24,24,1
25,35,2
26,16,0
27,27,3
28,27,1
29,23,3
30,25,2
31,19,3
32,34,1
33,27,1
34,35,0
35,34,1
36,25,1
37,31,1
38,20,1
39,22,1
40,29,1
41,26,1
42,35,1
43,33,3
44,30,0
45,26,2
46,23,1
47,19,2
48,22,0
49,35,0
50,32,0
51,20,3
52,29,0
53,27,2
54,26,2
55,21,0
56,21,3
57,28,2
58,31,0
59,29,0
60,18,1
61,27,2
62,22,1
63,18,1
64,22,1
65,21,0
66,26,2
67,22,1
68,21,1
69,34,1
70,15,1
71,19,4
72,33,1
73,31,0
74,37,1
75,26,0
76,28,2
77,23,1
78,25,2
79,25,1
80,27,2
81,17,3
82,26,1
83,18,1
84,25,0
85,31,0
86,23,0
87,33,0
88,32,1
89,27,2
90,21,1
91,27,0
92,21,2
93,26,3
94,26,0
95,12,2
96,29,3
97,33,1
98,20,0
99,19,0
100,28,0
101,19,0
102,27,1
103,22,0
104,23,0
105,30,1
106,25,1
107,23,1
108,31,0
109,24,1
110,21,1
111,27,0
112,27,1
113,32,1
114,27,1
115,29,0
116,28,1
117,23,1
118,28,1
119,31,0
120,31,0
121,21,0
122,29,0
123,27,1
124,33,0
125,34,0
126,29,4
127,24,2
128,31,0
129,28,3
130,22,3
131,34,2
132,33,2
133,20,2
134,33,2
135,29,1
136,35,1
137,27,1
138,27,0
139,32,2
140,20,1
141,22,0
142,29,0
143,34,0
144,24,1
145,23,0
146,29,1
147,19,0
148,27,1
149,29,0
150,28,1
151,24,1
152,26,1
153,29,2
154,26,2
155,18,0
156,30,1
157,20,2
158,23,1
159,23,0
160,21,2
161,22,0
162,29,0
163,29,0
164,13,2
165,29,0
166,15,1
167,29,1
168,26,2
169,21,2
170,29,1
171,28,2
172,25,0
173,27,1
174,25,1
175,21,3
176,23,0
177,21,0
178,28,1
179,27,1
180,26,2
181,20,1
182,20,2
183,29,0
184,21,2
185,25,1
186,27,0
187,31,1
188,27,0
189,24,0
