Global time spent: 1.05573
I(P) = 36
Clustering configuration: 
 Partition 0 (17): [ 5 6 7 8 9 17 18 19 24 27 29 30 33 35 36 37 38 ] 
 Partition 1 (19): [ 0 1 2 3 10 11 12 13 14 15 16 20 21 22 23 25 32 34 39 ] 
 Partition 2 (3): [ 4 26 28 ] 
 Partition 3 (1): [ 31 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,3
1,1,0
2,0,0
3,1,1
4,2,0
5,0,0
6,1,0
7,0,0
8,1,0
9,2,0
10,1,1
11,0,0
12,0,1
13,1,0
14,1,1
15,2,1
16,1,0
17,0,0
18,0,1
19,1,0
20,0,1
21,0,0
22,1,0
23,1,0
24,2,1
25,1,0
26,2,0
27,0,0
28,1,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,1
34,0,0
35,0,0
36,0,0
37,1,0
38,0,0
39,0,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,0,2
2,0,0
3,1,1
4,0,0
5,1,0
6,1,0
7,1,0
8,0,0
9,0,0
10,0,0
11,1,0
12,0,0
13,1,0
14,0,1
15,0,0
16,0,1
17,1,1
18,0,0
19,0,0
20,0,0
21,0,1
22,0,0
23,1,1
24,0,0
25,0,1
26,0,0
27,1,1
28,1,0
29,1,0
30,2,0
31,1,0
32,0,1
33,2,0
34,1,0
35,1,0
36,2,0
37,2,1
38,0,0
39,1,0

