0.8,2,400
0.0004,49.0000,49.0000,0.0000,16,1,1
0.0004,48.0000,48.0000,0.0000,16,1,11
0.0004,47.0000,47.0000,0.0000,15,1,12
0.0005,45.0000,45.0000,0.0000,14,1,21
0.0005,43.0000,43.0000,0.0000,13,1,25
0.0006,41.0000,41.0000,0.0000,12,1,31
0.0008,40.0000,40.0000,0.0000,11,1,81
0.0009,39.0000,39.0000,0.0000,11,1,100
0.0011,38.0000,38.0000,0.0000,10,1,145
0.0013,36.0000,36.0000,0.0000,10,1,197
0.0014,34.0000,34.0000,0.0000,9,1,218
0.0016,33.0000,32.0000,1.0000,8,1,273
0.0016,32.0000,30.0000,2.0000,8,1,274
0.0017,31.0000,28.0000,3.0000,7,1,293
0.0018,29.0000,28.0000,1.0000,7,1,326
0.0018,28.0000,27.0000,1.0000,7,1,327
0.0019,27.0000,26.0000,1.0000,6,1,331
0.0019,26.0000,25.0000,1.0000,6,1,338
0.0019,25.0000,24.0000,1.0000,5,1,341
0.0019,24.0000,24.0000,0.0000,5,1,350
0.0020,21.0000,21.0000,0.0000,5,1,359
0.0020,20.0000,20.0000,0.0000,5,1,372
0.0599,19.0000,18.0000,1.0000,5,4,13805
0.8583,18.0000,17.0000,1.0000,4,42,221585
9.3578,18.0000,17.0000,1.0000,4,443,2388901
