Global time spent: 1800.77
I(P) = 276.492
Clustering configuration: 
 Partition 0 (22): [ 12 18 26 30 42 43 69 70 73 98 105 170 195 200 205 209 212 228 230 241 246 255 ] 
 Partition 1 (107): [ 0 1 7 8 15 16 20 22 24 25 28 31 32 33 34 35 36 37 39 41 44 47 48 49 50 53 54 55 61 63 64 66 68 74 75 76 77 81 84 86 88 89 91 94 97 110 112 114 118 120 121 125 126 127 128 132 133 134 137 138 139 143 144 148 150 152 155 156 160 161 162 165 172 173 174 175 178 180 181 182 183 184 186 187 189 191 194 196 201 203 210 213 227 229 232 233 234 237 239 240 242 243 244 245 249 251 253 ] 
 Partition 2 (11): [ 9 21 23 40 59 92 111 140 146 154 254 ] 
 Partition 3 (11): [ 67 87 116 130 147 159 168 188 204 206 247 ] 
 Partition 4 (22): [ 2 4 10 52 60 62 72 79 82 96 115 117 123 141 151 163 177 192 202 219 220 250 ] 
 Partition 5 (11): [ 3 46 58 90 129 136 145 157 193 215 235 ] 
 Partition 6 (11): [ 11 56 57 106 149 164 166 198 216 224 238 ] 
 Partition 7 (9): [ 13 19 45 51 71 158 190 214 221 ] 
 Partition 8 (5): [ 93 99 100 109 119 ] 
 Partition 9 (6): [ 104 122 179 208 225 248 ] 
 Partition 10 (11): [ 5 27 38 65 83 101 102 135 176 207 252 ] 
 Partition 11 (10): [ 17 95 107 108 153 199 217 218 222 223 ] 
 Partition 12 (9): [ 6 29 103 113 124 167 197 226 236 ] 
 Partition 13 (7): [ 14 80 131 142 185 211 231 ] 
 Partition 14 (2): [ 85 169 ] 
 Partition 15 (2): [ 78 171 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,1.2004,0
1,2.347,0
2,1.2727,0
3,0.437,0
4,0.6784,0
5,0.3841,0
6,0.5809,0
7,0.4156,0.7556
8,0.2925,0
9,0.9455,0
10,1.9307,0.3176
11,2.4818,0
12,1.8095,0
13,0,0
14,0.8985,0
15,1.2863,0
16,0.3154,0.1246
17,1.3762,0
18,0,0
19,0,0
20,0.9782,0
21,0.8473,0
22,1.9252,0
23,2.6086,0
24,1.4415,4.1607
25,1.8224,0
26,2.1588,0
27,0.175,0
28,0.9893,0
29,0.4285,0
30,4.5613,0.5349
31,0.6838,0
32,0.8862,0
33,0,0.3511
34,1.894,0
35,0.6213,1.3755
36,1.5093,0
37,0.3491,0
38,0,0
39,0.0284,0.0189
40,0,0
41,0.374,0.0595
42,1.5413,0
43,1.366,0.0745
44,0.1014,0.3669
45,0,0
46,3.1003,0
47,1.0385,0
48,0.2156,0.6807
49,1.209,0
50,0,6.8446
51,0.5668,0
52,1.9987,0
53,1.9874,0
54,0.5566,0.5662
55,1.0299,0
56,0.779,0
57,0.123,0
58,0,0
59,0.2395,0.0963
60,0,0
61,2.0018,0
62,0.5992,0
63,0.4265,0.0794
64,0.7039,0
65,0,0
66,0.2945,0
67,0,0
68,1.4656,0
69,0.3462,0.0801
70,1.3189,0
71,0.0057,0
72,1.3521,0
73,0.5926,0
74,0,0.109
75,0.5932,0
76,0.7181,5.0962
77,2.2861,0
78,0.6846,0
79,1.1849,0
80,0,0
81,0.4098,0.7999
82,1.8028,0
83,1.165,0
84,0.7928,0
85,0,0
86,0.9833,0
87,2.0769,0
88,0.2809,0.2209
89,1.0975,0.2545
90,1.4275,0
91,1.4279,0
92,2.0735,0
93,0.3098,0
94,0.538,0
95,0.4465,0
96,0,0
97,0.096,0
98,2.9606,0
99,0.3402,0
100,0,0
101,1.1046,0
102,2.0384,0
103,0.0694,0
104,0.803,0
105,2.5645,0
106,0,0
107,0,0
108,0,0
109,0,0
110,1.2435,0
111,1.2185,0
112,0.7301,1.3889
113,0,0
114,0.7393,0
115,0.7236,0
116,0.0704,0
117,0.3721,0
118,1.7336,0
119,0,0
120,0.6708,0.1993
121,0.1702,0
122,1.0108,0
123,2.4088,0
124,0.0389,0
125,0.6539,1.4167
126,0.683,0.905
127,0.7029,1.3887
128,1.5973,0
129,1.4822,0.3963
130,0,0
131,0,0
132,1.716,0
133,1.2457,0.1241
134,0.6136,1.4505
135,0.7593,0
136,2.0243,0
137,0.1482,0.4552
138,1.4016,0.8942
139,1.0737,0
140,1.627,0
141,1.7126,0.0542
142,0,0
143,0,0.7262
144,1.9975,3.134
145,0,0
146,1.2795,0
147,1.0674,0
148,1.108,0.7487
149,0.1546,0
150,1.2473,0
151,0.7318,0
152,2.7829,0
153,0.142,0
154,0,0
155,2.1694,0
156,0.7546,0.7842
157,1.5084,0
158,0,0
159,0.2623,0
160,0.0677,0
161,0,0.0777
162,1.1831,0
163,0.1782,0
164,0.2641,0
165,1.2809,0
166,0.9014,0
167,1.25,0.5014
168,1.0272,0
169,0,0
170,0.4283,0
171,0,0
172,0.4403,0.9423
173,0.1771,0
174,0.3958,0
175,0.9424,1.5372
176,0.0451,0
177,0,0
178,0.1886,0
179,0.11,0
180,4.1535,0
181,0.3982,0.841
182,1.5994,0
183,0.5632,1.1141
184,0.7013,0.0571
185,0,0
186,0.9309,0
187,2.895,1.4917
188,0.7594,0
189,1.4169,0
190,0,0
191,1.7713,0
192,1.3359,0
193,0.9307,0
194,0.5277,0
195,0.5732,0.0479
196,1.1162,0.0674
197,1.6809,0
198,0.9031,0
199,0.141,0
200,0.4592,0
201,2.2271,0
202,0,0
203,0.6721,1.3332
204,0,0
205,0.2607,0.2715
206,0,0
207,1.4361,0
208,1.4277,0
209,0.2373,0
210,0.6202,0
211,0,0
212,2.4489,0
213,0.6462,0.6046
214,0.8422,0
215,0.9766,0
216,0,0
217,1.0488,0
218,0.3798,0
219,0,0
220,2.1228,0.4626
221,0.6262,0
222,1.9564,0
223,0,0
224,1.2646,0
225,0.609,0
226,0,0
227,0.7304,0
228,1.0871,0
229,0.542,0.8462
230,2.2156,0
231,0,0
232,0.3014,0.4289
233,1.1764,0.4476
234,0.5156,1.1372
235,0,0
236,0.1137,0
237,1.1448,0.8829
238,1.4007,0
239,0.5441,0
240,0.1119,0
241,1.7801,0
242,0.4111,0
243,0.6973,5.2635
244,0,0.5835
245,1.6889,0
246,0,0
247,1.3506,0
248,2.2997,0
249,0.7396,0
250,0.5258,0.1979
251,0,0.899
252,3.4188,0
253,0.1168,0
254,2.1226,0
255,0.6713,0.2272
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,0.1671,0.1684
1,1.2336,0
2,3.5056,0
3,2.4066,0
4,1.4539,0
5,2.0839,0
6,0.3672,0
7,0,1.2524
8,0.5806,1.0926
9,3.6423,0
10,1.6335,0
11,1.0711,0
12,1.4698,0
13,0,0
14,0.9342,0
15,0,0
16,0,0.6807
17,5.5526,0
18,1.5583,0.0801
19,0.8051,0
20,1.5396,0
21,0.0616,0
22,0.3697,0
