Global time spent: 0.662453
I(P) = 24
Clustering configuration: 
 Partition 0 (3): [ 7 14 19 ] 
 Partition 1 (3): [ 6 10 13 ] 
 Partition 2 (3): [ 0 12 17 ] 
 Partition 3 (3): [ 5 9 15 ] 
 Partition 4 (3): [ 1 2 4 ] 
 Partition 5 (2): [ 11 16 ] 
 Partition 6 (3): [ 3 8 18 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,0
1,3,0
2,1,0
3,0,0
4,2,0
5,1,0
6,2,0
7,0,0
8,1,1
9,1,0
10,3,0
11,1,0
12,2,0
13,1,0
14,1,0
15,1,0
16,2,0
17,1,0
18,0,0
19,0,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,0,0
2,1,0
3,2,0
4,3,0
5,0,0
6,1,0
7,0,0
8,1,0
9,1,0
10,1,0
11,0,0
12,0,0
13,1,0
14,2,0
15,3,0
16,0,0
17,1,0
18,4,1
19,1,0

