Global time spent: 1.74548
I(P) = 287
Clustering configuration: 
 Partition 0 (22): [ 0 1 2 4 5 6 7 8 9 10 11 13 14 16 18 20 21 24 27 28 30 33 ] 
 Partition 1 (9): [ 3 15 17 19 23 31 35 38 39 ] 
 Partition 2 (5): [ 12 26 29 36 37 ] 
 Partition 3 (2): [ 25 34 ] 
 Partition 4 (2): [ 22 32 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,4,5
1,4,2
2,4,2
3,8,1
4,3,0
5,3,3
6,4,3
7,2,5
8,2,5
9,2,6
10,3,4
11,4,8
12,6,0
13,1,2
14,4,4
15,8,1
16,4,1
17,2,0
18,3,4
19,8,0
20,7,3
21,4,4
22,10,0
23,5,3
24,3,0
25,3,0
26,7,0
27,4,5
28,4,2
29,4,0
30,4,6
31,5,2
32,8,0
33,6,4
34,11,0
35,5,1
36,7,0
37,11,0
38,5,2
39,5,2
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,3,3
1,4,2
2,2,6
3,7,4
4,2,8
5,4,5
6,4,6
7,3,2
8,3,3
9,6,1
10,0,5
11,4,2
12,2,0
13,6,6
14,5,3
15,6,1
16,3,1
17,8,2
18,4,1
19,7,1
20,7,3
21,3,2
22,3,0
23,7,0
24,3,3
25,9,0
26,11,0
27,3,8
28,4,2
29,7,0
30,7,2
31,10,2
32,8,0
33,2,4
34,5,0
35,1,1
36,10,0
37,4,0
38,8,0
39,2,1

