Global time spent: 0.855754
I(P) = 157
Clustering configuration: 
 Partition 0 (14): [ 0 2 4 6 9 12 13 15 19 20 21 22 24 28 ] 
 Partition 1 (10): [ 1 5 11 17 18 23 25 26 27 29 ] 
 Partition 2 (4): [ 8 10 14 16 ] 
 Partition 3 (2): [ 3 7 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,4,2
1,1,2
2,6,4
3,5,0
4,5,1
5,1,1
6,3,2
7,9,0
8,3,0
9,4,3
10,4,0
11,2,0
12,0,4
13,4,1
14,8,0
15,3,2
16,2,0
17,3,0
18,5,1
19,8,1
20,5,0
21,4,3
22,2,1
23,5,2
24,4,2
25,2,1
26,5,4
27,2,1
28,2,1
29,6,1
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,5,2
1,3,1
2,2,3
3,8,0
4,3,2
5,3,2
6,7,0
7,6,0
8,5,0
9,2,1
10,5,0
11,6,2
12,3,2
13,2,1
14,8,0
15,6,3
16,5,0
17,5,1
18,4,0
19,1,1
20,4,3
21,1,2
22,0,2
23,3,1
24,2,3
25,5,1
26,5,0
27,3,2
28,1,2
29,4,3

