0.8,2,400
0.0032,95.0000,6.0000,89.0000,9,1,4
0.0034,88.0000,2.0000,86.0000,9,1,17
0.0036,82.0000,2.0000,80.0000,10,1,26
0.0036,73.0000,1.0000,72.0000,10,1,28
0.0037,57.0000,1.0000,56.0000,10,1,29
0.0039,51.0000,1.0000,50.0000,10,1,40
0.0040,50.0000,1.0000,49.0000,10,1,41
0.0041,45.0000,1.0000,44.0000,10,1,47
0.0055,38.0000,1.0000,37.0000,10,1,110
0.0056,35.0000,1.0000,34.0000,10,1,112
0.0056,34.0000,1.0000,33.0000,10,1,113
0.0063,32.0000,1.0000,31.0000,10,1,142
0.0068,30.0000,1.0000,29.0000,11,1,162
0.0083,28.0000,1.0000,27.0000,11,1,218
0.0099,27.0000,1.0000,26.0000,11,1,278
0.0102,25.0000,1.0000,24.0000,12,1,289
0.0104,19.0000,0.0000,19.0000,12,1,295
0.0108,17.0000,0.0000,17.0000,12,1,309
0.0126,15.0000,0.0000,15.0000,12,1,367
0.0142,14.0000,0.0000,14.0000,12,1,423
0.0153,11.0000,0.0000,11.0000,13,1,459
0.0161,10.0000,0.0000,10.0000,14,1,485
0.0209,9.0000,0.0000,9.0000,15,1,625
0.0279,8.0000,0.0000,8.0000,15,1,806
0.0314,5.0000,0.0000,5.0000,15,1,899
0.0411,4.0000,0.0000,4.0000,16,1,1154
954.0499,4.0000,0.0000,4.0000,16,402,12886453
