0.8,2,400
0.0025,404.0000,404.0000,0.0000,28,1,1
0.0026,402.0000,402.0000,0.0000,27,1,2
0.0028,401.0000,401.0000,0.0000,26,1,3
0.0031,399.0000,399.0000,0.0000,25,1,5
0.0033,396.0000,396.0000,0.0000,24,1,7
0.0038,395.0000,395.0000,0.0000,23,1,11
0.0040,394.0000,394.0000,0.0000,22,1,13
0.0042,393.0000,393.0000,0.0000,22,1,14
0.0043,392.0000,392.0000,0.0000,22,1,15
0.0045,390.0000,390.0000,0.0000,21,1,16
0.0055,388.0000,388.0000,0.0000,21,1,29
0.0076,387.0000,387.0000,0.0000,21,1,56
0.0077,385.0000,385.0000,0.0000,20,1,57
0.0082,383.0000,383.0000,0.0000,19,1,61
0.0086,382.0000,382.0000,0.0000,18,1,65
0.0089,380.0000,380.0000,0.0000,17,1,67
0.0091,377.0000,376.0000,1.0000,16,1,69
0.0093,373.0000,372.0000,1.0000,15,1,70
0.0094,367.0000,366.0000,1.0000,14,1,71
0.0097,366.0000,363.0000,3.0000,13,1,73
0.0098,365.0000,361.0000,4.0000,12,1,74
0.0100,360.0000,356.0000,4.0000,11,1,75
0.0104,358.0000,351.0000,7.0000,11,1,80
0.0106,357.0000,349.0000,8.0000,11,1,82
0.0109,354.0000,347.0000,7.0000,11,1,85
0.0110,351.0000,343.0000,8.0000,10,1,86
0.0115,350.0000,342.0000,8.0000,10,1,91
0.0116,348.0000,340.0000,8.0000,9,1,92
0.0122,347.0000,340.0000,7.0000,9,1,99
0.0123,345.0000,337.0000,8.0000,8,1,100
0.0126,341.0000,334.0000,7.0000,8,1,103
0.0128,340.0000,333.0000,7.0000,8,1,105
0.0129,338.0000,331.0000,7.0000,8,1,106
0.0131,336.0000,329.0000,7.0000,8,1,107
0.0133,334.0000,327.0000,7.0000,8,1,109
0.0135,331.0000,324.0000,7.0000,8,1,111
0.0139,329.0000,322.0000,7.0000,8,1,117
0.0141,328.0000,319.0000,9.0000,7,1,118
0.0144,326.0000,317.0000,9.0000,7,1,122
0.0146,320.0000,311.0000,9.0000,7,1,124
0.0148,313.0000,304.0000,9.0000,6,1,125
0.0152,312.0000,303.0000,9.0000,6,1,130
0.0153,307.0000,297.0000,10.0000,6,1,131
0.0157,305.0000,296.0000,9.0000,6,1,135
0.0169,301.0000,292.0000,9.0000,6,1,152
0.0171,294.0000,282.0000,12.0000,5,1,153
0.0190,292.0000,278.0000,14.0000,5,1,181
0.0192,285.0000,268.0000,17.0000,4,1,182
0.0194,284.0000,268.0000,16.0000,4,1,184
0.0197,282.0000,264.0000,18.0000,4,1,187
0.0232,278.0000,261.0000,17.0000,4,1,237
0.0233,277.0000,260.0000,17.0000,4,1,238
0.0240,274.0000,255.0000,19.0000,4,1,248
0.0246,269.0000,248.0000,21.0000,4,1,255
0.0286,262.0000,240.0000,22.0000,4,1,313
0.0289,261.0000,236.0000,25.0000,4,1,316
0.0293,256.0000,232.0000,24.0000,4,1,322
0.0299,251.0000,224.0000,27.0000,4,1,329
0.0303,242.0000,213.0000,29.0000,4,1,335
0.0305,227.0000,192.0000,35.0000,3,1,336
0.0306,224.0000,186.0000,38.0000,3,1,337
0.0309,204.0000,163.0000,41.0000,3,1,341
0.0352,203.0000,157.0000,46.0000,2,1,402
0.0353,197.0000,150.0000,47.0000,2,1,403
0.0354,180.0000,131.0000,49.0000,2,1,404
0.0357,179.0000,123.0000,56.0000,2,1,407
0.0391,161.0000,98.0000,63.0000,2,1,456
0.0392,142.0000,76.0000,66.0000,2,1,457
0.0427,125.0000,57.0000,68.0000,2,1,508
0.0430,104.0000,30.0000,74.0000,2,1,511
0.0467,102.0000,15.0000,87.0000,2,1,566
157.2230,102.0000,15.0000,87.0000,2,402,1373888
