0.8,2,400
0.0011,29.0000,8.0000,21.0000,4,1,21
0.0012,28.0000,8.0000,20.0000,4,1,28
0.0014,27.0000,5.0000,22.0000,4,1,47
0.0018,26.0000,3.0000,23.0000,4,1,73
0.0020,25.0000,5.0000,20.0000,4,1,87
0.0021,22.0000,2.0000,20.0000,4,1,100
0.0024,21.0000,1.0000,20.0000,4,1,122
0.0029,19.0000,3.0000,16.0000,4,1,158
0.0032,18.0000,3.0000,15.0000,4,1,178
0.0034,17.0000,5.0000,12.0000,4,1,197
0.0039,14.0000,6.0000,8.0000,4,1,229
0.0044,13.0000,5.0000,8.0000,4,1,270
2.6585,13.0000,5.0000,8.0000,4,402,328679
