Global time spent: 5.13229
I(P) = 784
Clustering configuration: 
 Partition 0 (10): [ 5 10 12 14 18 40 41 42 43 44 ] 
 Partition 1 (22): [ 0 1 2 4 6 7 8 15 20 25 27 28 30 33 35 36 37 38 39 47 48 49 ] 
 Partition 2 (11): [ 3 11 16 17 19 21 22 23 31 34 46 ] 
 Partition 3 (6): [ 9 13 24 26 29 45 ] 
 Partition 4 (1): [ 32 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,8,5
1,5,8
2,8,7
3,11,3
4,16,6
5,15,5
6,11,7
7,12,6
8,10,7
9,21,2
10,12,2
11,9,0
12,8,1
13,20,2
14,16,5
15,4,4
16,15,0
17,14,4
18,18,2
19,10,2
20,11,3
21,20,0
22,13,3
23,9,1
24,9,1
25,8,6
26,13,1
27,10,7
28,8,9
29,16,3
30,5,0
31,14,1
32,10,0
33,9,5
34,19,3
35,14,5
36,6,6
37,12,7
38,10,7
39,12,9
40,11,2
41,15,1
42,14,2
43,16,1
44,17,2
45,21,0
46,13,1
47,13,4
48,10,8
49,5,2
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,10,5
1,8,6
2,9,5
3,10,0
4,9,7
5,9,1
6,9,6
7,12,7
8,7,5
9,12,1
10,12,2
11,11,3
12,15,2
13,15,2
14,14,1
15,8,7
16,14,2
17,14,1
18,12,3
19,13,2
20,12,4
21,12,0
22,13,3
23,17,2
24,15,2
25,8,4
26,17,2
27,11,5
28,10,1
29,17,1
30,7,9
31,9,1
32,15,0
33,9,8
34,15,1
35,9,4
36,15,7
37,18,7
38,13,8
39,11,3
40,18,2
41,10,4
42,19,3
43,15,3
44,17,2
45,15,1
46,12,3
47,8,7
48,9,5
49,7,8

