0.8,2,400
0.0003,35.0000,23.0000,12.0000,4,1,5
0.0003,33.0000,22.0000,11.0000,4,1,6
0.0003,31.0000,22.0000,9.0000,4,1,7
0.0003,28.0000,15.0000,13.0000,4,1,34
0.0004,27.0000,18.0000,9.0000,4,1,102
0.0005,26.0000,20.0000,6.0000,4,1,162
0.0031,25.0000,24.0000,1.0000,4,1,2670
0.0031,23.0000,21.0000,2.0000,4,1,2672
0.0031,22.0000,21.0000,1.0000,5,1,2684
0.0031,21.0000,20.0000,1.0000,5,1,2688
0.0032,20.0000,18.0000,2.0000,5,1,2718
0.0032,19.0000,17.0000,2.0000,5,1,2769
0.0094,18.0000,12.0000,6.0000,3,2,8544
1.6553,18.0000,12.0000,6.0000,3,403,1442509
