RCC Global time spent: 1.70446
SRI(P) = 15
Clustering configuration: 
 Partition 0 (6): [ 5 7 8 9 10 15 ] 
 Partition 1 (4): [ 0 2 3 4 ] 
 Partition 2 (3): [ 1 11 12 ] 
 Partition 3 (4): [ 6 13 14 16 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,0,0
2,0,0
3,0,0
4,0,0
5,1,1
6,0,0
7,0,0
8,1,1
9,0,0
10,0,0
11,0,0
12,0,1
13,0,0
14,2,1
15,1,0
16,1,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,1
1,1,0
2,0,0
3,1,0
4,0,0
5,1,1
6,2,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,1
12,1,0
13,0,0
14,0,0
15,0,0
16,0,1

