0.8,2,400
0.0005,62.0000,62.0000,0.0000,20,1,7
0.0005,61.0000,61.0000,0.0000,19,1,9
0.0006,59.0000,59.0000,0.0000,18,1,17
0.0007,58.0000,58.0000,0.0000,17,1,25
0.0007,56.0000,56.0000,0.0000,16,1,30
0.0008,55.0000,55.0000,0.0000,16,1,41
0.0008,52.0000,52.0000,0.0000,15,1,51
0.0011,50.0000,50.0000,0.0000,14,1,107
0.0011,48.0000,48.0000,0.0000,13,1,108
0.0013,46.0000,46.0000,0.0000,13,1,150
0.0015,45.0000,45.0000,0.0000,12,1,196
0.0016,40.0000,40.0000,0.0000,11,1,199
0.0016,34.0000,34.0000,0.0000,10,1,208
0.0016,30.0000,30.0000,0.0000,9,1,210
0.0019,29.0000,29.0000,0.0000,9,1,260
0.0019,27.0000,27.0000,0.0000,8,1,262
0.0019,24.0000,24.0000,0.0000,7,1,267
0.0020,22.0000,22.0000,0.0000,7,1,300
0.0021,20.0000,20.0000,0.0000,7,1,323
0.0024,16.0000,16.0000,0.0000,6,1,423
0.1851,14.0000,14.0000,0.0000,5,6,45972
13.0359,14.0000,14.0000,0.0000,5,407,3383477
