0.8,2,400
0.0005,92.0000,76.0000,16.0000,4,1,5
0.0006,91.0000,71.0000,20.0000,4,1,14
0.0006,89.0000,69.0000,20.0000,4,1,15
0.0007,81.0000,67.0000,14.0000,4,1,64
0.0009,73.0000,60.0000,13.0000,4,1,119
0.0009,72.0000,57.0000,15.0000,4,1,128
0.0010,70.0000,54.0000,16.0000,4,1,167
0.0117,65.0000,47.0000,18.0000,4,2,4612
0.0117,64.0000,43.0000,21.0000,3,2,4613
0.0118,58.0000,29.0000,29.0000,3,2,4671
0.0312,52.0000,38.0000,14.0000,5,4,12381
0.0313,50.0000,45.0000,5.0000,5,4,12414
0.0315,49.0000,41.0000,8.0000,5,4,12500
0.0318,48.0000,29.0000,19.0000,4,4,12602
4.4703,48.0000,29.0000,19.0000,4,405,1757860
