0.8,2,400
1,19,17,2,3,0.0023
2,20.0000,13.0000,7.0000,3,0.0046
3,20.0000,19.0000,1.0000,3,0.0076
4,21.0000,12.0000,9.0000,3,0.0091
5,21.0000,12.0000,9.0000,3,0.0105
6,20.0000,16.0000,4.0000,3,0.0128
7,21.0000,12.0000,9.0000,3,0.0142
8,20.0000,13.0000,7.0000,3,0.0165
9,26.0000,16.0000,10.0000,3,0.0186
10,18.0000,17.0000,1.0000,3,0.0238
11,20.0000,13.0000,7.0000,4,0.0261
12,21.0000,12.0000,9.0000,4,0.0276
13,18.0000,17.0000,1.0000,4,0.0309
14,20.0000,19.0000,1.0000,4,0.0338
15,21.0000,20.0000,1.0000,4,0.0368
16,18.0000,17.0000,1.0000,4,0.0400
17,21.0000,14.0000,7.0000,4,0.0422
18,21.0000,12.0000,9.0000,4,0.0435
19,24.0000,18.0000,6.0000,4,0.0457
20,20.0000,13.0000,7.0000,4,0.0479
21,20.0000,13.0000,7.0000,4,0.0501
22,19.0000,17.0000,2.0000,4,0.0522
23,20.0000,13.0000,7.0000,4,0.0544
24,18.0000,17.0000,1.0000,4,0.0574
25,18.0000,17.0000,1.0000,4,0.0605
26,21.0000,12.0000,9.0000,4,0.0619
27,18.0000,17.0000,1.0000,4,0.0651
28,24.0000,18.0000,6.0000,4,0.0672
29,20.0000,13.0000,7.0000,4,0.0694
30,19.0000,17.0000,2.0000,4,0.0715
31,21.0000,20.0000,1.0000,4,0.0743
32,20.0000,16.0000,4.0000,4,0.0764
33,20.0000,13.0000,7.0000,4,0.0790
34,18.0000,17.0000,1.0000,4,0.0826
35,20.0000,13.0000,7.0000,4,0.0848
36,20.0000,13.0000,7.0000,4,0.0868
37,18.0000,17.0000,1.0000,4,0.0899
38,20.0000,16.0000,4.0000,4,0.0923
39,19.0000,17.0000,2.0000,4,0.0944
40,21.0000,12.0000,9.0000,4,0.0957
41,20.0000,13.0000,7.0000,4,0.0978
42,19.0000,17.0000,2.0000,4,0.1000
43,21.0000,21.0000,0.0000,4,0.1043
44,20.0000,13.0000,7.0000,4,0.1065
45,19.0000,17.0000,2.0000,4,0.1088
46,19.0000,17.0000,2.0000,4,0.1109
47,19.0000,17.0000,2.0000,4,0.1130
48,19.0000,17.0000,2.0000,4,0.1162
49,19.0000,17.0000,2.0000,4,0.1183
50,24.0000,21.0000,3.0000,4,0.1214
51,21.0000,21.0000,0.0000,4,0.1256
52,20.0000,13.0000,7.0000,4,0.1276
53,20.0000,13.0000,7.0000,4,0.1298
54,19.0000,17.0000,2.0000,4,0.1331
55,26.0000,16.0000,10.0000,4,0.1351
56,26.0000,17.0000,9.0000,4,0.1379
57,21.0000,12.0000,9.0000,4,0.1393
58,21.0000,12.0000,9.0000,4,0.1406
59,21.0000,12.0000,9.0000,4,0.1419
60,20.0000,13.0000,7.0000,4,0.1440
61,20.0000,13.0000,7.0000,4,0.1462
62,21.0000,14.0000,7.0000,4,0.1482
63,21.0000,12.0000,9.0000,4,0.1496
64,21.0000,20.0000,1.0000,4,0.1532
65,21.0000,12.0000,9.0000,4,0.1546
66,21.0000,20.0000,1.0000,4,0.1576
67,20.0000,16.0000,4.0000,4,0.1598
68,18.0000,17.0000,1.0000,4,0.1639
69,21.0000,12.0000,9.0000,4,0.1653
70,18.0000,17.0000,1.0000,4,0.1684
71,18.0000,17.0000,1.0000,4,0.1727
72,20.0000,19.0000,1.0000,4,0.1758
73,20.0000,13.0000,7.0000,4,0.1779
74,20.0000,13.0000,7.0000,4,0.1800
75,21.0000,12.0000,9.0000,4,0.1813
76,21.0000,12.0000,9.0000,4,0.1826
77,20.0000,13.0000,7.0000,4,0.1847
78,18.0000,17.0000,1.0000,4,0.1878
79,21.0000,20.0000,1.0000,4,0.1910
80,21.0000,12.0000,9.0000,4,0.1923
81,19.0000,17.0000,2.0000,4,0.1944
82,20.0000,13.0000,7.0000,4,0.1965
83,21.0000,20.0000,1.0000,4,0.1994
84,18.0000,17.0000,1.0000,4,0.2025
85,20.0000,13.0000,7.0000,4,0.2047
86,20.0000,19.0000,1.0000,4,0.2076
87,20.0000,13.0000,7.0000,4,0.2098
88,20.0000,19.0000,1.0000,4,0.2127
89,21.0000,12.0000,9.0000,4,0.2140
90,18.0000,17.0000,1.0000,4,0.2171
91,19.0000,17.0000,2.0000,4,0.2193
92,20.0000,19.0000,1.0000,4,0.2222
93,26.0000,16.0000,10.0000,4,0.2241
94,19.0000,17.0000,2.0000,4,0.2274
95,18.0000,17.0000,1.0000,4,0.2305
96,20.0000,13.0000,7.0000,4,0.2327
97,21.0000,20.0000,1.0000,4,0.2355
98,19.0000,17.0000,2.0000,4,0.2376
99,20.0000,13.0000,7.0000,4,0.2397
100,18.0000,17.0000,1.0000,4,0.2428
101,21.0000,20.0000,1.0000,4,0.2456
102,18.0000,17.0000,1.0000,4,0.2498
103,21.0000,12.0000,9.0000,4,0.2511
104,20.0000,13.0000,7.0000,4,0.2531
105,21.0000,12.0000,9.0000,4,0.2544
106,21.0000,12.0000,9.0000,4,0.2557
107,20.0000,16.0000,4.0000,4,0.2590
108,21.0000,12.0000,9.0000,4,0.2602
109,21.0000,12.0000,9.0000,4,0.2616
110,20.0000,19.0000,1.0000,4,0.2644
111,21.0000,12.0000,9.0000,4,0.2658
112,20.0000,13.0000,7.0000,4,0.2679
113,20.0000,13.0000,7.0000,4,0.2700
114,21.0000,20.0000,1.0000,4,0.2732
115,21.0000,12.0000,9.0000,4,0.2744
116,19.0000,17.0000,2.0000,4,0.2767
117,21.0000,12.0000,9.0000,4,0.2780
118,18.0000,17.0000,1.0000,4,0.2811
119,20.0000,13.0000,7.0000,4,0.2832
120,19.0000,17.0000,2.0000,4,0.2853
121,20.0000,13.0000,7.0000,4,0.2874
122,21.0000,20.0000,1.0000,4,0.2904
123,18.0000,17.0000,1.0000,4,0.2936
124,18.0000,17.0000,1.0000,4,0.2967
125,20.0000,13.0000,7.0000,4,0.2987
126,18.0000,17.0000,1.0000,4,0.3018
127,20.0000,16.0000,4.0000,4,0.3039
128,24.0000,20.0000,4.0000,4,0.3069
129,20.0000,19.0000,1.0000,4,0.3099
130,20.0000,13.0000,7.0000,4,0.3120
131,19.0000,17.0000,2.0000,4,0.3141
132,19.0000,17.0000,2.0000,4,0.3162
133,24.0000,18.0000,6.0000,4,0.3184
134,21.0000,20.0000,1.0000,4,0.3213
135,21.0000,12.0000,9.0000,4,0.3226
136,19.0000,17.0000,2.0000,4,0.3249
137,21.0000,12.0000,9.0000,4,0.3263
138,20.0000,16.0000,4.0000,4,0.3286
139,19.0000,17.0000,2.0000,4,0.3309
140,20.0000,14.0000,6.0000,4,0.3339
141,19.0000,17.0000,2.0000,4,0.3361
142,20.0000,13.0000,7.0000,4,0.3381
143,20.0000,13.0000,7.0000,4,0.3401
144,24.0000,18.0000,6.0000,4,0.3423
145,20.0000,14.0000,6.0000,4,0.3454
146,18.0000,17.0000,1.0000,4,0.3485
147,19.0000,18.0000,1.0000,4,0.3517
148,24.0000,22.0000,2.0000,4,0.3548
149,19.0000,17.0000,2.0000,4,0.3569
150,21.0000,12.0000,9.0000,4,0.3582
151,21.0000,20.0000,1.0000,4,0.3611
152,21.0000,12.0000,9.0000,4,0.3624
153,19.0000,17.0000,2.0000,4,0.3657
154,20.0000,19.0000,1.0000,4,0.3687
155,20.0000,13.0000,7.0000,4,0.3707
156,20.0000,13.0000,7.0000,4,0.3728
157,18.0000,17.0000,1.0000,4,0.3759
