Global time spent: 1.12108
I(P) = 154
Clustering configuration: 
 Partition 0 (13): [ 0 6 9 11 17 18 19 23 25 26 27 28 29 ] 
 Partition 1 (8): [ 8 10 13 14 15 16 20 21 ] 
 Partition 2 (4): [ 1 4 7 24 ] 
 Partition 3 (4): [ 2 5 12 22 ] 
 Partition 4 (1): [ 3 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,4,0
1,1,0
2,9,0
3,5,0
4,8,0
5,4,0
6,2,0
7,8,0
8,1,0
9,6,2
10,3,2
11,3,1
12,4,0
13,3,1
14,6,1
15,6,1
16,2,0
17,0,1
18,4,2
19,8,2
20,5,0
21,3,1
22,5,0
23,4,1
24,6,0
25,2,3
26,5,4
27,3,3
28,4,2
29,3,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,6,2
1,5,0
2,4,0
3,8,0
4,5,0
5,3,0
6,6,2
7,4,0
8,4,0
9,2,2
10,3,1
11,5,2
12,7,0
13,4,1
14,6,0
15,7,1
16,4,1
17,3,1
18,3,2
19,2,0
20,7,1
21,6,1
22,4,0
23,2,3
24,2,0
25,4,1
26,2,1
27,2,1
28,2,2
29,5,2

