Global time spent: 2.57193
I(P) = 40
Clustering configuration: 
 Partition 0 (9): [ 1 3 5 6 10 14 17 20 37 ] 
 Partition 1 (9): [ 0 18 19 28 29 30 32 34 39 ] 
 Partition 2 (9): [ 2 7 8 15 24 27 31 33 38 ] 
 Partition 3 (5): [ 16 21 22 25 26 ] 
 Partition 4 (5): [ 9 11 13 35 36 ] 
 Partition 5 (3): [ 4 12 23 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,0
1,0,0
2,1,0
3,1,0
4,1,0
5,1,1
6,2,0
7,0,1
8,0,1
9,1,0
10,1,0
11,1,0
12,2,0
13,1,0
14,3,0
15,1,1
16,1,1
17,1,0
18,0,0
19,0,0
20,1,0
21,1,0
22,2,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,1,0
29,0,1
30,1,1
31,1,0
32,0,0
33,2,0
34,0,0
35,4,0
36,0,0
37,0,0
38,1,0
39,1,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,3,0
2,1,0
3,0,0
4,0,0
5,1,0
6,0,0
7,1,0
8,1,0
9,0,0
10,1,0
11,0,0
12,2,0
13,0,0
14,0,0
15,1,0
16,0,0
17,0,0
18,1,0
19,0,1
20,0,1
21,0,0
22,0,1
23,2,0
24,1,0
25,2,0
26,1,0
27,1,1
28,1,1
29,2,0
30,2,0
31,2,2
32,1,0
33,2,0
34,1,0
35,1,0
36,0,0
37,1,0
38,0,0
39,0,0

