0.8,2,400
1,12,0,12,1,0.0004
2,6.0000,0.0000,6.0000,1,0.0012
3,6.0000,0.0000,6.0000,2,0.0019
4,6.0000,0.0000,6.0000,2,0.0028
5,6.0000,0.0000,6.0000,2,0.0036
6,6.0000,0.0000,6.0000,2,0.0043
7,6.0000,0.0000,6.0000,2,0.0051
8,6.0000,0.0000,6.0000,2,0.0058
9,6.0000,0.0000,6.0000,2,0.0065
10,6.0000,0.0000,6.0000,2,0.0072
11,6.0000,0.0000,6.0000,2,0.0079
12,6.0000,0.0000,6.0000,2,0.0087
13,0.0000,0.0000,0.0000,2,0.0095
Best value,0.0000,0.0000,0.0000,2,13,0.0095,13,0
Clustering configuration: 
 Partition 0 (6): [ 6 7 8 9 10 11 ] 
 Partition 1 (6): [ 0 1 2 3 4 5 ] 
