0.8,2,400
1,2,2,0,2,0.0003
2,2.0000,2.0000,0.0000,3,0.0006
3,2.0000,2.0000,0.0000,3,0.0010
4,2.0000,2.0000,0.0000,3,0.0012
5,4.0000,4.0000,0.0000,3,0.0016
6,2.0000,2.0000,0.0000,3,0.0017
7,4.0000,0.0000,4.0000,3,0.0021
8,4.0000,0.0000,4.0000,3,0.0025
9,2.0000,2.0000,0.0000,3,0.0028
10,2.0000,2.0000,0.0000,3,0.0031
11,2.0000,2.0000,0.0000,3,0.0032
12,4.0000,0.0000,4.0000,3,0.0037
13,4.0000,0.0000,4.0000,3,0.0040
14,2.0000,2.0000,0.0000,3,0.0043
15,2.0000,2.0000,0.0000,3,0.0048
16,2.0000,2.0000,0.0000,3,0.0049
17,4.0000,0.0000,4.0000,3,0.0053
18,4.0000,0.0000,4.0000,3,0.0057
19,2.0000,2.0000,0.0000,3,0.0059
20,2.0000,2.0000,0.0000,3,0.0063
21,2.0000,2.0000,0.0000,3,0.0064
22,2.0000,2.0000,0.0000,3,0.0065
23,2.0000,2.0000,0.0000,3,0.0067
24,2.0000,2.0000,0.0000,3,0.0068
25,2.0000,2.0000,0.0000,3,0.0070
26,2.0000,2.0000,0.0000,3,0.0071
27,2.0000,2.0000,0.0000,3,0.0074
28,2.0000,2.0000,0.0000,3,0.0075
29,2.0000,2.0000,0.0000,3,0.0078
30,4.0000,0.0000,4.0000,3,0.0083
31,2.0000,2.0000,0.0000,3,0.0086
32,2.0000,2.0000,0.0000,3,0.0088
33,2.0000,2.0000,0.0000,3,0.0093
34,2.0000,2.0000,0.0000,3,0.0098
35,2.0000,2.0000,0.0000,3,0.0100
36,0.0000,0.0000,0.0000,3,0.0102
Best value,0.0000,0.0000,0.0000,3,36,0.0102,36,5004
Clustering configuration: 
 Partition 0 (4): [ 0 4 5 8 ] 
 Partition 1 (2): [ 6 7 ] 
 Partition 2 (3): [ 1 2 3 ] 
