0.8,2,400
0.0003,48.0000,48.0000,0.0000,16,1,1
0.0003,45.0000,45.0000,0.0000,15,1,3
0.0004,44.0000,44.0000,0.0000,14,1,10
0.0004,43.0000,43.0000,0.0000,13,1,14
0.0005,42.0000,42.0000,0.0000,13,1,44
0.0006,41.0000,41.0000,0.0000,12,1,47
0.0006,39.0000,39.0000,0.0000,11,1,48
0.0006,37.0000,37.0000,0.0000,10,1,57
0.0006,36.0000,36.0000,0.0000,9,1,59
0.0007,34.0000,33.0000,1.0000,8,1,63
0.0007,33.0000,32.0000,1.0000,8,1,67
0.0007,32.0000,32.0000,0.0000,8,1,68
0.0007,31.0000,31.0000,0.0000,7,1,78
0.0007,29.0000,29.0000,0.0000,6,1,81
0.0008,28.0000,28.0000,0.0000,5,1,83
0.0009,26.0000,25.0000,1.0000,5,1,119
0.0011,25.0000,25.0000,0.0000,5,1,193
0.0013,23.0000,23.0000,0.0000,5,1,276
0.0015,20.0000,19.0000,1.0000,5,1,339
0.0594,19.0000,18.0000,1.0000,5,4,15853
0.0594,18.0000,17.0000,1.0000,4,4,15866
7.0296,18.0000,17.0000,1.0000,4,405,1875296
