0.8,2,400
0.0008,15.0000,15.0000,0.0000,26,1,18
0.0014,14.0000,14.0000,0.0000,25,1,89
0.0018,13.0000,13.0000,0.0000,24,1,153
0.0022,12.0000,12.0000,0.0000,23,1,204
0.0023,11.0000,11.0000,0.0000,22,1,215
0.0027,10.0000,10.0000,0.0000,21,1,280
0.0028,9.0000,9.0000,0.0000,20,1,285
0.0030,8.0000,8.0000,0.0000,19,1,320
0.0031,7.0000,7.0000,0.0000,18,1,334
0.0032,6.0000,6.0000,0.0000,17,1,353
0.0048,5.0000,5.0000,0.0000,16,1,620
0.0050,4.0000,4.0000,0.0000,15,1,667
0.0051,3.0000,3.0000,0.0000,15,1,676
0.0065,2.0000,2.0000,0.0000,14,1,1013
0.0077,1.0000,1.0000,0.0000,13,1,1323
0.0087,0.0000,0.0000,0.0000,12,1,1559
0.3163,0.0000,0.0000,0.0000,12,1,65512
