Global time spent: 2.3597
I(P) = 8224
Clustering configuration: 
 Partition 0 (50): [ 2 3 7 13 18 20 21 30 38 46 65 70 73 82 84 86 88 92 96 97 100 101 103 106 111 115 116 119 122 124 135 139 148 150 152 153 154 156 160 161 165 169 174 180 183 187 190 191 198 199 ] 
 Partition 1 (47): [ 15 17 24 25 32 34 37 39 44 45 47 48 49 51 52 54 55 58 60 61 62 68 71 89 93 114 117 120 121 131 132 134 136 141 147 157 162 164 170 175 176 177 178 179 185 188 193 ] 
 Partition 2 (44): [ 1 4 5 9 11 12 16 22 23 26 29 36 57 59 67 69 76 77 80 85 90 95 98 99 102 105 107 109 110 126 127 128 129 130 133 142 143 145 149 155 172 186 189 197 ] 
 Partition 3 (33): [ 0 6 8 28 31 33 35 41 42 50 53 63 64 66 72 74 79 83 87 91 94 104 112 118 123 125 137 138 144 167 181 182 184 ] 
 Partition 4 (13): [ 27 40 56 81 108 158 159 166 168 171 173 194 196 ] 
 Partition 5 (13): [ 10 14 19 43 75 78 113 140 146 151 163 192 195 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,36,4
1,41,10
2,35,4
3,28,10
4,27,6
5,35,5
6,41,5
7,28,10
8,37,4
9,36,5
10,31,1
11,36,6
12,38,8
13,39,8
14,32,0
15,39,8
16,36,1
17,32,9
18,31,6
19,35,1
20,35,9
21,29,10
22,39,5
23,35,6
24,38,6
25,30,8
26,36,5
27,49,2
28,46,7
29,29,5
30,31,9
31,34,10
32,20,3
33,39,3
34,26,10
35,40,7
36,42,3
37,31,9
38,34,7
39,36,4
40,41,2
41,32,7
42,38,2
43,40,2
44,36,3
45,32,7
46,41,5
47,33,12
48,34,5
49,37,9
50,29,8
51,28,3
52,37,6
53,27,3
54,31,7
55,36,7
56,35,2
57,41,12
58,41,9
59,37,7
60,38,9
61,36,9
62,41,7
63,34,3
64,37,5
65,36,7
66,42,3
67,44,5
68,36,6
69,38,5
70,34,10
71,38,8
72,46,2
73,39,6
74,42,7
75,42,2
76,42,4
77,28,7
78,44,0
79,39,2
80,45,6
81,35,0
82,36,12
83,31,4
84,32,4
85,34,8
86,34,9
87,37,3
88,30,5
89,34,6
90,33,9
91,33,9
92,38,7
93,38,8
94,38,5
95,31,6
96,24,8
97,37,5
98,32,6
99,23,11
100,38,13
101,28,4
102,33,8
103,36,6
104,35,4
105,35,4
106,41,7
107,31,7
108,41,2
109,34,6
110,41,4
111,34,8
112,35,5
113,35,1
114,34,3
115,31,10
116,30,4
117,31,9
118,30,5
119,26,8
120,31,8
121,36,6
122,31,8
123,34,4
124,32,9
125,42,2
126,35,8
127,31,10
128,37,3
129,31,5
130,30,4
131,40,5
132,35,8
133,35,6
134,34,9
135,35,4
136,40,6
137,30,4
138,33,5
139,37,9
140,39,1
141,33,8
142,33,1
143,29,6
144,45,4
145,30,6
146,53,0
147,44,5
148,31,10
149,34,8
150,36,7
151,42,1
152,40,9
153,38,6
154,36,7
155,35,5
156,42,4
157,32,5
158,38,0
159,45,1
160,35,8
161,37,7
162,29,7
163,39,2
164,37,5
165,36,7
166,38,1
167,39,4
168,45,0
169,26,8
170,22,6
171,39,2
172,30,6
173,36,0
174,30,8
175,27,6
176,31,4
177,44,5
178,38,10
179,29,8
180,27,11
181,42,4
182,43,5
183,41,6
184,33,3
185,21,8
186,29,8
187,31,10
188,37,9
189,39,9
190,30,13
191,36,7
192,27,0
193,37,6
194,45,0
195,39,1
196,43,0
197,42,5
198,34,8
199,35,7
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,36,4
1,41,10
2,35,4
3,28,10
4,27,6
5,35,5
6,41,5
7,28,10
8,37,4
9,36,5
10,31,1
11,36,6
12,38,8
13,39,8
14,32,0
15,39,8
16,36,1
17,32,9
18,31,6
19,35,1
20,35,9
21,29,10
22,39,5
23,35,6
24,38,6
25,30,8
26,36,5
27,49,2
28,46,7
29,29,5
30,31,9
31,34,10
32,20,3
33,39,3
34,26,10
35,40,7
36,42,3
37,31,9
38,34,7
39,36,4
40,41,2
41,32,7
42,38,2
43,40,2
44,36,3
45,32,7
46,41,5
47,33,12
48,34,5
49,37,9
50,29,8
51,28,3
52,37,6
53,27,3
54,31,7
55,36,7
56,35,2
57,41,12
58,41,9
59,37,7
