0.8,2,400
1,58,29,29,3,0.0045
2,56.0000,19.0000,37.0000,3,0.0084
3,154.0000,52.0000,102.0000,3,0.0124
4,64.0000,48.0000,16.0000,3,0.0144
5,63.0000,33.0000,30.0000,3,0.0155
6,63.0000,20.0000,43.0000,3,0.0192
7,60.0000,42.0000,18.0000,3,0.0229
8,56.0000,31.0000,25.0000,3,0.0270
9,63.0000,33.0000,30.0000,3,0.0306
10,56.0000,31.0000,25.0000,3,0.0345
11,56.0000,19.0000,37.0000,3,0.0382
12,58.0000,29.0000,29.0000,3,0.0417
13,64.0000,46.0000,18.0000,3,0.0439
14,60.0000,19.0000,41.0000,3,0.0486
15,151.0000,27.0000,124.0000,3,0.0529
16,64.0000,44.0000,20.0000,3,0.0545
17,59.0000,28.0000,31.0000,3,0.0583
18,60.0000,42.0000,18.0000,3,0.0628
19,64.0000,44.0000,20.0000,3,0.0667
20,56.0000,22.0000,34.0000,3,0.0707
21,64.0000,44.0000,20.0000,3,0.0748
22,56.0000,22.0000,34.0000,3,0.0789
23,145.0000,25.0000,120.0000,3,0.0830
24,132.0000,54.0000,78.0000,3,0.0867
25,60.0000,26.0000,34.0000,3,0.0905
26,61.0000,22.0000,39.0000,3,0.0947
27,56.0000,23.0000,33.0000,3,0.0995
28,64.0000,26.0000,38.0000,3,0.1038
29,56.0000,31.0000,25.0000,3,0.1073
30,64.0000,19.0000,45.0000,3,0.1109
31,56.0000,19.0000,37.0000,3,0.1147
32,60.0000,42.0000,18.0000,3,0.1191
33,64.0000,44.0000,20.0000,3,0.1228
34,56.0000,22.0000,34.0000,3,0.1273
35,120.0000,38.0000,82.0000,3,0.1319
36,162.0000,44.0000,118.0000,3,0.1360
37,150.0000,46.0000,104.0000,3,0.1396
38,62.0000,42.0000,20.0000,3,0.1435
39,129.0000,48.0000,81.0000,3,0.1477
40,62.0000,42.0000,20.0000,3,0.1515
41,56.0000,22.0000,34.0000,3,0.1556
42,130.0000,43.0000,87.0000,3,0.1594
43,60.0000,42.0000,18.0000,3,0.1637
44,146.0000,29.0000,117.0000,3,0.1680
45,58.0000,23.0000,35.0000,3,0.1727
46,58.0000,23.0000,35.0000,3,0.1765
47,136.0000,55.0000,81.0000,3,0.1805
48,60.0000,26.0000,34.0000,3,0.1840
49,62.0000,42.0000,20.0000,3,0.1875
50,64.0000,46.0000,18.0000,3,0.1915
51,58.0000,32.0000,26.0000,3,0.1956
52,59.0000,28.0000,31.0000,3,0.1994
53,62.0000,42.0000,20.0000,3,0.2035
54,63.0000,20.0000,43.0000,3,0.2074
55,60.0000,26.0000,34.0000,3,0.2112
56,64.0000,48.0000,16.0000,3,0.2131
57,56.0000,19.0000,37.0000,3,0.2178
