Global time spent: 1.29997
I(P) = 35
Clustering configuration: 
 Partition 0 (18): [ 1 5 6 8 13 14 16 18 20 21 22 23 25 29 30 33 36 38 ] 
 Partition 1 (6): [ 2 7 12 17 24 39 ] 
 Partition 2 (13): [ 0 3 9 10 11 15 19 27 28 32 34 35 37 ] 
 Partition 3 (3): [ 4 26 31 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,1,0
1,0,0
2,0,0
3,2,0
4,3,0
5,0,0
6,1,0
7,1,0
8,0,0
9,0,0
10,1,0
11,2,0
12,1,0
13,1,0
14,1,2
15,3,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,1
21,0,0
22,1,0
23,1,0
24,1,0
25,1,1
26,2,0
27,2,0
28,0,1
29,0,0
30,0,0
31,0,0
32,0,0
33,1,0
34,0,0
35,0,0
36,0,1
37,0,1
38,0,0
39,2,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,0,0
1,1,0
2,1,0
3,1,0
4,0,0
5,1,0
6,1,0
7,2,0
8,0,1
9,0,0
10,0,2
11,0,0
12,1,0
13,0,0
14,0,1
15,1,0
16,2,0
17,1,0
18,1,0
19,1,0
20,0,0
21,0,1
22,1,0
23,1,0
24,0,0
25,0,0
26,0,0
27,1,0
28,1,0
29,0,1
30,1,0
31,1,0
32,1,0
33,1,0
34,0,0
35,0,0
36,2,1
37,2,0
38,0,0
39,2,0

