0.8,2,400
0.0019,21.0000,2.0000,19.0000,8,1,19
0.0019,19.0000,2.0000,17.0000,8,1,23
0.0022,17.0000,2.0000,15.0000,8,1,57
0.0026,16.0000,0.0000,16.0000,8,1,106
0.0032,14.0000,0.0000,14.0000,8,1,179
0.0040,13.0000,0.0000,13.0000,8,1,246
0.0042,12.0000,0.0000,12.0000,8,1,259
0.0044,10.0000,1.0000,9.0000,8,1,269
0.0047,9.0000,1.0000,8.0000,9,1,285
0.0053,8.0000,1.0000,7.0000,9,1,316
0.0068,7.0000,1.0000,6.0000,10,1,406
0.0080,6.0000,0.0000,6.0000,11,1,466
0.0090,5.0000,0.0000,5.0000,11,1,542
0.0097,4.0000,0.0000,4.0000,12,1,597
0.0104,3.0000,0.0000,3.0000,12,1,643
0.6274,2.0000,0.0000,2.0000,14,1,18034
1229.5698,2.0000,0.0000,2.0000,14,402,24737893
