Global time spent: 5.5625
I(P) = 337
Clustering configuration: 
 Partition 0 (4): [ 8 16 21 46 ] 
 Partition 1 (4): [ 3 28 30 49 ] 
 Partition 2 (4): [ 2 9 34 45 ] 
 Partition 3 (2): [ 23 37 ] 
 Partition 4 (3): [ 17 24 38 ] 
 Partition 5 (4): [ 4 14 22 47 ] 
 Partition 6 (3): [ 25 33 35 ] 
 Partition 7 (2): [ 15 19 ] 
 Partition 8 (2): [ 32 41 ] 
 Partition 9 (4): [ 10 12 40 42 ] 
 Partition 10 (4): [ 0 6 26 36 ] 
 Partition 11 (4): [ 5 11 31 43 ] 
 Partition 12 (4): [ 27 29 39 44 ] 
 Partition 13 (1): [ 18 ] 
 Partition 14 (5): [ 1 7 13 20 48 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,4,1
1,6,0
2,3,2
3,6,1
4,11,0
5,6,0
6,10,1
7,5,0
8,6,1
9,6,0
10,3,1
11,4,2
12,4,0
13,8,2
14,6,2
15,4,0
16,7,0
17,9,0
18,5,0
19,8,0
20,5,1
21,10,0
22,11,0
23,6,1
24,3,1
25,7,0
26,2,0
27,2,0
28,4,0
29,5,1
30,7,0
31,7,1
32,5,1
33,9,0
34,5,2
35,9,0
36,3,0
37,5,0
38,8,1
39,7,1
40,4,1
41,8,0
42,6,0
43,10,0
44,8,0
45,6,0
46,6,0
47,10,0
48,6,1
49,7,0
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,6,0
1,2,0
2,6,1
3,6,0
4,6,1
5,4,2
6,4,0
7,10,3
8,7,0
9,8,2
10,6,1
11,5,0
12,6,0
13,8,0
14,10,0
15,6,0
16,6,1
17,4,2
18,4,0
19,6,0
20,5,0
21,6,0
22,4,0
23,2,0
24,5,0
25,4,0
26,8,1
27,5,0
28,7,0
29,7,1
30,6,0
31,6,1
32,5,0
33,6,0
34,11,0
35,6,0
36,9,1
37,5,1
38,6,0
39,7,0
40,8,0
41,5,1
42,10,1
43,9,0
44,9,1
45,8,1
46,5,0
47,4,1
48,7,1
49,7,1

