Global time spent: 2.95396
I(P) = 2930
Clustering configuration: 
 Partition 0 (61): [ 1 2 7 8 9 17 18 22 25 26 33 37 38 40 41 45 48 51 60 62 67 79 80 84 93 97 100 101 102 105 113 121 122 123 129 131 132 135 137 147 148 151 156 159 161 162 165 166 167 169 173 174 176 179 183 184 186 187 189 195 197 ] 
 Partition 1 (60): [ 3 4 11 13 14 20 27 28 31 32 34 43 44 52 53 56 57 58 59 63 65 69 75 78 81 83 88 89 94 98 108 111 114 117 118 124 125 128 133 136 138 141 142 143 144 149 150 152 153 154 155 160 172 175 180 181 190 191 192 193 ] 
 Partition 2 (61): [ 0 5 6 10 12 16 19 21 23 24 30 35 46 47 49 54 61 66 68 71 73 77 82 85 86 87 90 91 92 95 96 103 104 106 107 109 110 115 116 119 120 126 127 130 139 140 145 146 157 158 163 164 168 171 177 178 182 188 194 196 199 ] 
 Partition 3 (16): [ 29 36 39 50 55 64 70 72 74 76 99 112 134 170 185 198 ] 
 Partition 4 (1): [ 15 ] 
 Partition 5 (1): [ 42 ] 

Imbalance analysis (out edges contribution):
Vertex,PositiveSum,NegativeSum
0,13,4
1,13,6
2,11,4
3,15,4
4,15,3
5,10,3
6,14,4
7,10,5
8,13,3
9,11,4
10,10,5
11,14,6
12,12,5
13,12,1
14,10,6
15,16,0
16,13,3
17,12,3
18,14,3
19,5,2
20,10,5
21,7,3
22,15,7
23,8,4
24,11,4
25,13,3
26,12,0
27,13,2
28,15,2
29,9,1
30,15,5
31,8,1
32,11,4
33,13,5
34,7,0
35,11,1
36,14,1
37,10,4
38,15,4
39,17,1
40,10,3
41,14,2
42,12,0
43,17,3
44,12,3
45,12,0
46,10,2
47,9,5
48,14,1
49,16,1
50,19,0
51,14,4
52,6,2
53,18,4
54,16,0
55,19,0
56,10,2
57,10,5
58,6,4
59,7,4
60,6,1
61,6,2
62,14,3
63,12,3
64,18,0
65,7,5
66,11,6
67,13,4
68,14,5
69,17,3
70,13,1
71,7,3
72,18,0
73,13,6
74,16,1
75,15,3
76,17,2
77,9,3
78,11,2
79,10,7
80,10,3
81,20,2
82,10,1
83,13,4
84,13,2
85,5,2
86,10,3
87,10,1
88,12,5
89,13,4
90,13,1
91,13,1
92,12,1
93,10,4
94,8,4
95,9,1
96,20,6
97,10,3
98,10,5
99,12,0
100,12,2
101,11,3
102,6,5
103,15,2
104,14,4
105,11,3
106,9,1
107,15,0
108,13,6
109,12,3
110,13,2
111,9,4
112,12,1
113,8,3
114,14,4
115,15,4
116,15,4
117,7,2
118,14,4
119,12,2
120,15,3
121,12,0
122,14,2
123,8,5
124,12,4
125,15,4
126,10,3
127,12,2
128,9,2
129,10,4
130,8,2
131,13,7
132,7,2
133,11,2
134,15,0
135,9,5
136,4,4
137,14,0
138,12,7
139,15,2
140,12,4
141,12,1
142,13,6
143,4,4
144,15,4
145,10,4
146,8,5
147,14,3
148,9,3
149,11,4
150,11,2
151,11,5
152,6,3
153,12,7
154,11,5
155,15,3
156,6,4
157,13,3
158,13,4
159,9,2
160,7,4
161,11,3
162,10,3
163,7,2
164,14,6
165,15,2
166,12,2
167,18,4
168,14,3
169,11,4
170,12,2
171,8,3
172,14,4
173,11,2
174,11,4
175,6,3
176,11,6
177,12,2
178,11,5
179,5,3
180,9,4
181,13,3
182,14,4
183,10,1
184,12,3
185,11,0
186,14,2
187,12,3
188,7,0
189,6,2
190,10,3
191,13,2
192,11,4
193,11,2
194,8,4
195,10,4
196,14,3
197,14,2
198,13,0
199,9,7
Imbalance analysis (in edges contribution):
Vertex,PositiveSum,NegativeSum
0,13,4
1,13,6
2,11,4
3,15,4
4,15,3
5,10,3
6,14,4
7,10,5
8,13,3
9,11,4
10,10,5
11,14,6
12,12,5
13,12,1
14,10,6
15,16,0
16,13,3
17,12,3
18,14,3
19,5,2
20,10,5
21,7,3
22,15,7
23,8,4
24,11,4
25,13,3
26,12,0
27,13,2
28,15,2
29,9,1
30,15,5
31,8,1
32,11,4
33,13,5
34,7,0
35,11,1
36,14,1
37,10,4
38,15,4
39,17,1
40,10,3
41,14,2
42,12,0
43,17,3
44,12,3
45,12,0
46,10,2
47,9,5
48,14,1
49,16,1
50,19,0
51,14,4
52,6,2
53,18,4
54,16,0
55,19,0
56,10,2
57,10,5
58,6,4
59,7,4
60,6,1
61,6,2
62,14,3
63,12,3
64,18,0
65,7,5
66,11,6
67,13,4
68,14,5
69,17,3
70,13,1
71,7,3
72,18,0
73,13,6
74,16,1
75,15,3
76,17,2
77,9,3
78,11,2
79,10,7
80,10,3
81,20,2
82,10,1
83,13,4
84,13,2
85,5,2
86,10,3
87,10,1
88,12,5
89,13,4
90,13,1
91,13,1
92,12,1
93,10,4
94,8,4
95,9,1
96,20,6
97,10,3
98,10,5
99,12,0
100,12,2
101,11,3
102,6,5
103,15,2
104,14,4
105,11,3
106,9,1
107,15,0
108,13,6
109,12,3
110,13,2
111,9,4
112,12,1
113,8,3
114,14,4
115,15,4
116,15,4
117,7,2
118,14,4
119,12,2
120,15,3
121,12,0
122,14,2
123,8,5
124,12,4
125,15,4
126,10,3
127,12,2
128,9,2
129,10,4
130,8,2
131,13,7
132,7,2
133,11,2
134,15,0
135,9,5
136,4,4
137,14,0
138,12,7
139,15,2
140,12,4
141,12,1
142,13,6
143,4,4
144,15,4
145,10,4
146,8,5
147,14,3
148,9,3
149,11,4
