0.8,2,400
0.0004,58.0000,58.0000,0.0000,19,1,4
0.0005,56.0000,56.0000,0.0000,18,1,7
0.0005,55.0000,55.0000,0.0000,17,1,9
0.0006,54.0000,54.0000,0.0000,17,1,17
0.0006,53.0000,53.0000,0.0000,16,1,22
0.0007,52.0000,52.0000,0.0000,15,1,28
0.0007,50.0000,50.0000,0.0000,14,1,37
0.0007,46.0000,46.0000,0.0000,13,1,38
0.0007,45.0000,45.0000,0.0000,12,1,39
0.0009,44.0000,44.0000,0.0000,12,1,81
0.0009,42.0000,42.0000,0.0000,11,1,86
0.0011,40.0000,40.0000,0.0000,10,1,115
0.0011,39.0000,39.0000,0.0000,10,1,119
0.0011,38.0000,38.0000,0.0000,10,1,123
0.0012,37.0000,36.0000,1.0000,9,1,145
0.0012,36.0000,34.0000,2.0000,8,1,151
0.0014,35.0000,33.0000,2.0000,7,1,185
0.0014,34.0000,33.0000,1.0000,7,1,193
0.0014,32.0000,31.0000,1.0000,7,1,198
0.0015,26.0000,25.0000,1.0000,6,1,217
0.0015,25.0000,25.0000,0.0000,6,1,221
0.0016,24.0000,24.0000,0.0000,5,1,246
0.0016,23.0000,23.0000,0.0000,5,1,255
0.0016,20.0000,20.0000,0.0000,4,1,259
0.0016,17.0000,17.0000,0.0000,4,1,260
0.0017,16.0000,16.0000,0.0000,4,1,285
0.0595,14.0000,14.0000,0.0000,4,4,15975
0.1962,13.0000,11.0000,2.0000,3,13,52812
7.1747,13.0000,11.0000,2.0000,3,414,1930791
