1,1,-1
0.7363,15886.0000,4290.0000,11596.0000,6,1,49782
0.8277,15828.0000,4198.0000,11630.0000,6,1,99564
0.9182,15776.0000,4142.0000,11634.0000,6,1,149346
1.0091,15753.0000,4112.0000,11641.0000,6,1,199128
1.1015,15730.0000,4063.0000,11667.0000,6,1,248910
1.1938,15707.0000,4014.0000,11693.0000,6,1,298692
1.2859,15685.0000,3990.0000,11695.0000,6,1,348474
1.3761,15669.0000,3998.0000,11671.0000,6,1,398256
1.4686,15653.0000,3939.0000,11714.0000,6,1,448038
1.5611,15638.0000,3940.0000,11698.0000,6,1,497820
1.6544,15624.0000,3951.0000,11673.0000,6,1,547602
1.7444,15610.0000,3916.0000,11694.0000,6,1,597384
1.8350,15596.0000,3932.0000,11664.0000,6,1,647166
1.9238,15582.0000,3901.0000,11681.0000,6,1,696948
2.0141,15569.0000,3907.0000,11662.0000,6,1,746730
2.1046,15556.0000,3908.0000,11648.0000,6,1,796512
2.1961,15544.0000,3920.0000,11624.0000,6,1,846294
2.2856,15532.0000,3920.0000,11612.0000,6,1,896076
2.3777,15521.0000,3933.0000,11588.0000,6,1,945858
2.4676,15510.0000,3900.0000,11610.0000,6,1,995640
2.5584,15499.0000,3889.0000,11610.0000,6,1,1045422
2.6498,15488.0000,3890.0000,11598.0000,6,1,1095204
2.7464,15477.0000,3906.0000,11571.0000,6,1,1144986
2.8382,15466.0000,3920.0000,11546.0000,6,1,1194768
2.9352,15455.0000,3866.0000,11589.0000,6,1,1244550
3.0262,15443.0000,3827.0000,11616.0000,6,1,1294332
3.1171,15432.0000,3804.0000,11628.0000,6,1,1344114
3.2078,15422.0000,3810.0000,11612.0000,6,1,1393896
3.3014,15412.0000,3812.0000,11600.0000,6,1,1443678
3.3944,15402.0000,3782.0000,11620.0000,6,1,1493460
3.4870,15393.0000,3742.0000,11651.0000,6,1,1543242
3.5787,15383.0000,3731.0000,11652.0000,6,1,1593024
3.6801,15374.0000,3732.0000,11642.0000,6,1,1642806
3.7730,15365.0000,3732.0000,11633.0000,6,1,1692588
3.8650,15356.0000,3735.0000,11621.0000,6,1,1742370
3.9583,15347.0000,3740.0000,11607.0000,6,1,1792152
4.0503,15338.0000,3741.0000,11597.0000,6,1,1841934
4.1421,15329.0000,3756.0000,11573.0000,6,1,1891716
4.2340,15321.0000,3761.0000,11560.0000,6,1,1941498
4.3269,15313.0000,3780.0000,11533.0000,6,1,1991280
4.4197,15305.0000,3781.0000,11524.0000,6,1,2041062
4.5107,15297.0000,3783.0000,11514.0000,6,1,2090844
4.6019,15289.0000,3775.0000,11514.0000,6,1,2140626
4.6919,15281.0000,3802.0000,11479.0000,7,1,2190408
4.8054,15273.0000,3810.0000,11463.0000,7,1,2248487
4.9166,15265.0000,3801.0000,11464.0000,7,1,2306566
5.0298,15257.0000,3793.0000,11464.0000,7,1,2364645
5.1412,15249.0000,3785.0000,11464.0000,7,1,2422724
5.2534,15242.0000,3797.0000,11445.0000,7,1,2480803
5.3650,15235.0000,3797.0000,11438.0000,7,1,2538882
5.4759,15228.0000,3797.0000,11431.0000,7,1,2596961
5.5883,15221.0000,3801.0000,11420.0000,7,1,2655040
5.6981,15214.0000,3801.0000,11413.0000,7,1,2713119
5.8099,15207.0000,3806.0000,11401.0000,7,1,2771198
5.9232,15200.0000,3808.0000,11392.0000,7,1,2829277
6.0359,15193.0000,3809.0000,11384.0000,7,1,2887356
6.1458,15186.0000,3794.0000,11392.0000,7,1,2945435
6.2565,15179.0000,3802.0000,11377.0000,7,1,3003514
6.3678,15172.0000,3766.0000,11406.0000,7,1,3061593
6.4809,15165.0000,3759.0000,11406.0000,7,1,3119672
6.5936,15159.0000,3772.0000,11387.0000,7,1,3177751
6.7053,15153.0000,3772.0000,11381.0000,7,1,3235830
6.8158,15147.0000,3776.0000,11371.0000,7,1,3293909
6.9285,15141.0000,3781.0000,11360.0000,7,1,3351988
7.0412,15135.0000,3790.0000,11345.0000,7,1,3410067
7.1561,15129.0000,3796.0000,11333.0000,7,1,3468146
7.2711,15123.0000,3800.0000,11323.0000,7,1,3526225
7.3832,15117.0000,3800.0000,11317.0000,7,1,3584304
7.4956,15111.0000,3801.0000,11310.0000,7,1,3642383
7.6132,15105.0000,3794.0000,11311.0000,7,1,3700462
7.7257,15099.0000,3795.0000,11304.0000,7,1,3758541
7.8379,15093.0000,3796.0000,11297.0000,7,1,3816620
7.9489,15087.0000,3798.0000,11289.0000,7,1,3874699
8.0614,15081.0000,3798.0000,11283.0000,7,1,3932778
8.1719,15075.0000,3790.0000,11285.0000,7,1,3990857
8.2844,15070.0000,3792.0000,11278.0000,7,1,4048936
8.3962,15065.0000,3794.0000,11271.0000,7,1,4107015
8.5098,15060.0000,3788.0000,11272.0000,7,1,4165094
8.6254,15055.0000,3788.0000,11267.0000,7,1,4223173
8.7368,15050.0000,3790.0000,11260.0000,7,1,4281252
8.8476,15045.0000,3805.0000,11240.0000,7,1,4339331
8.9590,15040.0000,3805.0000,11235.0000,7,1,4397410
9.0729,15035.0000,3815.0000,11220.0000,7,1,4455489
9.1852,15030.0000,3815.0000,11215.0000,7,1,4513568
9.2957,15025.0000,3816.0000,11209.0000,7,1,4571647
9.4081,15020.0000,3805.0000,11215.0000,7,1,4629726
9.5249,15015.0000,3763.0000,11252.0000,7,1,4687805
9.6846,15011.0000,3763.0000,11248.0000,7,1,4745884
9.8001,15007.0000,3763.0000,11244.0000,7,1,4803963
9.9118,15003.0000,3763.0000,11240.0000,7,1,4862042
10.0260,14999.0000,3732.0000,11267.0000,7,1,4920121
10.1414,14995.0000,3743.0000,11252.0000,7,1,4978200
10.2537,14991.0000,3743.0000,11248.0000,7,1,5036279
10.3634,14987.0000,3743.0000,11244.0000,7,1,5094358
10.4735,14983.0000,3721.0000,11262.0000,7,1,5152437
10.5865,14979.0000,3721.0000,11258.0000,7,1,5210516
10.6977,14975.0000,3691.0000,11284.0000,7,1,5268595
10.8087,14971.0000,3691.0000,11280.0000,7,1,5326674
10.9187,14967.0000,3696.0000,11271.0000,7,1,5384753
11.0284,14963.0000,3701.0000,11262.0000,7,1,5442832
11.1405,14959.0000,3705.0000,11254.0000,7,1,5500911
11.2506,14955.0000,3706.0000,11249.0000,7,1,5558990
11.3627,14951.0000,3707.0000,11244.0000,7,1,5617069
11.4753,14947.0000,3692.0000,11255.0000,7,1,5675148
11.5890,14943.0000,3692.0000,11251.0000,7,1,5733227
11.7026,14939.0000,3688.0000,11251.0000,7,1,5791306
11.8148,14935.0000,3689.0000,11246.0000,7,1,5849385
11.9248,14931.0000,3697.0000,11234.0000,7,1,5907464
12.0349,14927.0000,3700.0000,11227.0000,7,1,5965543
12.1473,14923.0000,3700.0000,11223.0000,7,1,6023622
12.2593,14919.0000,3700.0000,11219.0000,7,1,6081701
12.3722,14915.0000,3702.0000,11213.0000,7,1,6139780
12.4828,14911.0000,3696.0000,11215.0000,7,1,6197859
12.5966,14907.0000,3705.0000,11202.0000,7,1,6255938
12.7090,14903.0000,3705.0000,11198.0000,7,1,6314017
12.8196,14899.0000,3705.0000,11194.0000,7,1,6372096
12.9316,14895.0000,3706.0000,11189.0000,7,1,6430175
13.0435,14891.0000,3709.0000,11182.0000,7,1,6488254
13.1616,14887.0000,3709.0000,11178.0000,7,1,6546333
13.2806,14883.0000,3671.0000,11212.0000,7,1,6604412
13.4069,14879.0000,3681.0000,11198.0000,7,1,6662491
13.5289,14875.0000,3677.0000,11198.0000,7,1,6720570
13.6424,14871.0000,3673.0000,11198.0000,7,1,6778649
13.7623,14868.0000,3675.0000,11193.0000,7,1,6836728
13.8790,14864.0000,3636.0000,11228.0000,7,1,6894807
14.0050,14861.0000,3639.0000,11222.0000,7,1,6952886
14.1237,14858.0000,3640.0000,11218.0000,7,1,7010965
14.2367,14855.0000,3642.0000,11213.0000,7,1,7069044
14.3479,14852.0000,3642.0000,11210.0000,7,1,7127123
14.4651,14849.0000,3623.0000,11226.0000,7,1,7185202
14.5791,14846.0000,3619.0000,11227.0000,7,1,7243281
14.6914,14843.0000,3626.0000,11217.0000,7,1,7301360
14.8020,14840.0000,3637.0000,11203.0000,7,1,7359439
14.9124,14837.0000,3637.0000,11200.0000,7,1,7417518
15.0241,14834.0000,3632.0000,11202.0000,7,1,7475597
15.1364,14831.0000,3647.0000,11184.0000,7,1,7533676
15.2488,14828.0000,3647.0000,11181.0000,7,1,7591755
15.3774,14825.0000,3648.0000,11177.0000,7,1,7649834
15.4904,14822.0000,3648.0000,11174.0000,7,1,7707913
15.6026,14819.0000,3644.0000,11175.0000,7,1,7765992
15.7156,14816.0000,3641.0000,11175.0000,7,1,7824071
15.8276,14813.0000,3641.0000,11172.0000,7,1,7882150
15.9381,14810.0000,3641.0000,11169.0000,7,1,7940229
16.0505,14807.0000,3631.0000,11176.0000,7,1,7998308
16.1698,14804.0000,3624.0000,11180.0000,7,1,8056387
16.2887,14801.0000,3625.0000,11176.0000,7,1,8114466
16.3989,14798.0000,3622.0000,11176.0000,7,1,8172545
16.5109,14795.0000,3625.0000,11170.0000,7,1,8230624
16.6224,14792.0000,3625.0000,11167.0000,7,1,8288703
16.7386,14789.0000,3629.0000,11160.0000,7,1,8346782
16.8517,14786.0000,3613.0000,11173.0000,7,1,8404861
16.9632,14783.0000,3613.0000,11170.0000,7,1,8462940
17.0764,14780.0000,3615.0000,11165.0000,7,1,8521019
17.1896,14777.0000,3617.0000,11160.0000,7,1,8579098
17.3113,14774.0000,3617.0000,11157.0000,7,1,8637177
17.4220,14771.0000,3624.0000,11147.0000,7,1,8695256
17.5338,14768.0000,3625.0000,11143.0000,7,1,8753335
17.6450,14765.0000,3625.0000,11140.0000,7,1,8811414
17.7574,14762.0000,3656.0000,11106.0000,7,1,8869493
17.8869,14758.0000,3653.0000,11105.0000,7,1,8927572
