0.8,1,400
0.0022,32.0000,31.0000,1.0000,210,1,361
0.0022,30.0000,29.0000,1.0000,210,1,400
0.0025,29.0000,28.0000,1.0000,210,1,679
0.0029,28.0000,27.0000,1.0000,210,1,1046
0.0051,24.0000,23.0000,1.0000,210,1,2959
0.0075,23.0000,22.0000,1.0000,210,1,5144
0.0076,22.0000,21.0000,1.0000,210,1,5181
0.0082,21.0000,20.0000,1.0000,210,1,5736
0.0090,16.0000,15.0000,1.0000,210,1,6463
0.0435,15.0000,15.0000,0.0000,210,4,33811
0.0450,14.0000,14.0000,0.0000,210,4,35148
0.0476,13.0000,12.0000,1.0000,210,4,37436
5.6095,13.0000,12.0000,1.0000,210,405,4454599
