0.8,2,400
0.0019,18.0000,4.0000,14.0000,7,1,45
0.0019,17.0000,4.0000,13.0000,7,1,47
0.0020,15.0000,2.0000,13.0000,7,1,52
0.0020,13.0000,2.0000,11.0000,8,1,59
0.0029,12.0000,2.0000,10.0000,9,1,163
0.0030,11.0000,2.0000,9.0000,10,1,172
0.0033,9.0000,2.0000,7.0000,11,1,202
0.0055,8.0000,2.0000,6.0000,12,1,367
0.0350,7.0000,0.0000,7.0000,13,1,1501
0.0359,6.0000,0.0000,6.0000,13,1,1560
0.0366,5.0000,0.0000,5.0000,14,1,1599
0.0384,4.0000,0.0000,4.0000,14,1,1686
0.0385,3.0000,0.0000,3.0000,14,1,1691
0.0415,2.0000,0.0000,2.0000,15,1,1845
887.8016,2.0000,0.0000,2.0000,15,402,19454112
